sample_id,head,family,rank,pos,token,attn
codecontests_java_425,L21H12,tool,1,112,\n,0.27762338519096375
codecontests_java_425,L21H12,tool,2,28,tools,0.0625053346157074
codecontests_java_425,L21H12,tool,3,0,<|im_start|>,0.04895065724849701
codecontests_java_425,L21H12,tool,4,38,"{""",0.04323577135801315
codecontests_java_425,L21H12,tool,5,5,\n\n,0.03803572431206703
codecontests_java_425,L24H6,tool,1,106,<tool_call>,0.5587870478630066
codecontests_java_425,L24H6,tool,2,0,<|im_start|>,0.20645348727703094
codecontests_java_425,L24H6,tool,3,111,<tool_call>,0.10176626592874527
codecontests_java_425,L24H6,tool,4,131,<|im_start|>,0.02154933288693428
codecontests_java_425,L24H6,tool,5,38,"{""",0.017984377220273018
codecontests_java_425,L16H4,no_tool,1,245,\n,0.38383063673973083
codecontests_java_425,L16H4,no_tool,2,0,<|im_start|>,0.11192725598812103
codecontests_java_425,L16H4,no_tool,3,236,\n,0.05532548204064369
codecontests_java_425,L16H4,no_tool,4,242,\n,0.04978886991739273
codecontests_java_425,L16H4,no_tool,5,247,\n\n,0.03789425268769264
codecontests_java_425,L23H6,no_tool,1,249,\n\n,0.49831873178482056
codecontests_java_425,L23H6,no_tool,2,0,<|im_start|>,0.37409868836402893
codecontests_java_425,L23H6,no_tool,3,247,\n\n,0.0352637954056263
codecontests_java_425,L23H6,no_tool,4,240,}\n,0.008309935219585896
codecontests_java_425,L23H6,no_tool,5,248,</think>,0.007401518989354372
mbpp_python_425,L20H5,tool,1,142,.py,0.1744275540113449
mbpp_python_425,L20H5,tool,2,29,></,0.11806412041187286
mbpp_python_425,L20H5,tool,3,233,</think>,0.07646666467189789
mbpp_python_425,L20H5,tool,4,139, body,0.0764278843998909
mbpp_python_425,L20H5,tool,5,150,string,0.058817699551582336
mbpp_python_425,L21H1,tool,1,0,<|im_start|>,0.6194829344749451
mbpp_python_425,L21H1,tool,2,112,\n,0.07376503944396973
mbpp_python_425,L21H1,tool,3,153,def,0.03134460747241974
mbpp_python_425,L21H1,tool,4,234,\n\n,0.015910055488348007
mbpp_python_425,L21H1,tool,5,27, <,0.014684408903121948
mbpp_python_425,L21H12,tool,1,112,\n,0.2548513412475586
mbpp_python_425,L21H12,tool,2,0,<|im_start|>,0.07625944167375565
mbpp_python_425,L21H12,tool,3,5,\n\n,0.04324296861886978
mbpp_python_425,L21H12,tool,4,89,>\n\n,0.038073088973760605
mbpp_python_425,L21H12,tool,5,38,"{""",0.03415597975254059
mbpp_python_425,L24H6,tool,1,106,<tool_call>,0.5342667102813721
mbpp_python_425,L24H6,tool,2,0,<|im_start|>,0.2024698108434677
mbpp_python_425,L24H6,tool,3,111,<tool_call>,0.134725883603096
mbpp_python_425,L24H6,tool,4,131,<|im_start|>,0.026691026985645294
mbpp_python_425,L24H6,tool,5,1,system,0.010616420768201351
mbpp_python_425,L16H4,no_tool,1,0,<|im_start|>,0.1995905339717865
mbpp_python_425,L16H4,no_tool,2,230,\n,0.1884942650794983
mbpp_python_425,L16H4,no_tool,3,225,\n,0.1017204225063324
mbpp_python_425,L16H4,no_tool,4,227,\n,0.05710778385400772
mbpp_python_425,L16H4,no_tool,5,222," """"""\n",0.03656170517206192
mbpp_python_425,L23H6,no_tool,1,234,\n\n,0.4944674074649811
mbpp_python_425,L23H6,no_tool,2,0,<|im_start|>,0.37414664030075073
mbpp_python_425,L23H6,no_tool,3,232,\n\n,0.03935039043426514
mbpp_python_425,L23H6,no_tool,4,233,</think>,0.014091494493186474
mbpp_python_425,L23H6,no_tool,5,224, pass,0.007733904290944338
apps_python_426,L20H5,tool,1,141,.py,0.16054177284240723
apps_python_426,L20H5,tool,2,235,</think>,0.13348187506198883
apps_python_426,L20H5,tool,3,29,></,0.12933596968650818
apps_python_426,L20H5,tool,4,149,string,0.0786612331867218
apps_python_426,L20H5,tool,5,0,<|im_start|>,0.06464292109012604
apps_python_426,L21H1,tool,1,0,<|im_start|>,0.5623509287834167
apps_python_426,L21H1,tool,2,112,\n,0.08478577435016632
apps_python_426,L21H1,tool,3,152,def,0.04467807337641716
apps_python_426,L21H1,tool,4,141,.py,0.03412507846951485
apps_python_426,L21H1,tool,5,236,\n\n,0.015996787697076797
apps_python_426,L21H12,tool,1,112,\n,0.20378738641738892
apps_python_426,L21H12,tool,2,0,<|im_start|>,0.08226330578327179
apps_python_426,L21H12,tool,3,89,>\n\n,0.039480600506067276
apps_python_426,L21H12,tool,4,38,"{""",0.0393684059381485
apps_python_426,L21H12,tool,5,5,\n\n,0.03874165192246437
apps_python_426,L24H6,tool,1,106,<tool_call>,0.5155763626098633
apps_python_426,L24H6,tool,2,0,<|im_start|>,0.21796156466007233
apps_python_426,L24H6,tool,3,111,<tool_call>,0.11471591889858246
apps_python_426,L24H6,tool,4,131,<|im_start|>,0.0284736305475235
apps_python_426,L24H6,tool,5,38,"{""",0.014278129674494267
apps_python_426,L16H4,no_tool,1,232,\n,0.2101929485797882
apps_python_426,L16H4,no_tool,2,0,<|im_start|>,0.1512039601802826
apps_python_426,L16H4,no_tool,3,227,\n,0.12894144654273987
apps_python_426,L16H4,no_tool,4,229,\n,0.05970832332968712
apps_python_426,L16H4,no_tool,5,146, definition,0.05086475610733032
apps_python_426,L23H6,no_tool,1,0,<|im_start|>,0.4259834289550781
apps_python_426,L23H6,no_tool,2,236,\n\n,0.4138233959674835
apps_python_426,L23H6,no_tool,3,234,\n\n,0.030062895268201828
apps_python_426,L23H6,no_tool,4,235,</think>,0.017805850133299828
apps_python_426,L23H6,no_tool,5,226, pass,0.010586222633719444
codecontests_cpp_426,L20H5,tool,1,29,></,0.1510302573442459
codecontests_cpp_426,L20H5,tool,2,142,.cpp,0.09044551849365234
codecontests_cpp_426,L20H5,tool,3,139, body,0.06846550852060318
codecontests_cpp_426,L20H5,tool,4,97, json,0.06655100733041763
codecontests_cpp_426,L20H5,tool,5,27, <,0.05080152675509453
codecontests_cpp_426,L21H1,tool,1,0,<|im_start|>,0.5379030704498291
codecontests_cpp_426,L21H1,tool,2,112,\n,0.05953899025917053
codecontests_cpp_426,L21H1,tool,3,207,::,0.03584298864006996
codecontests_cpp_426,L21H1,tool,4,210,(const,0.024137603119015694
codecontests_cpp_426,L21H1,tool,5,136, implement,0.017164180055260658
codecontests_cpp_426,L21H12,tool,1,112,\n,0.2287282645702362
codecontests_cpp_426,L21H12,tool,2,0,<|im_start|>,0.06444953382015228
codecontests_cpp_426,L21H12,tool,3,38,"{""",0.05444037541747093
codecontests_cpp_426,L21H12,tool,4,5,\n\n,0.04805322363972664
codecontests_cpp_426,L21H12,tool,5,28,tools,0.04035326465964317
codecontests_cpp_426,L24H6,tool,1,106,<tool_call>,0.5662428140640259
codecontests_cpp_426,L24H6,tool,2,0,<|im_start|>,0.14125540852546692
codecontests_cpp_426,L24H6,tool,3,111,<tool_call>,0.11864341795444489
codecontests_cpp_426,L24H6,tool,4,131,<|im_start|>,0.038038793951272964
codecontests_cpp_426,L24H6,tool,5,38,"{""",0.020440466701984406
codecontests_cpp_426,L16H4,no_tool,1,232,\n,0.23978538811206818
codecontests_cpp_426,L16H4,no_tool,2,215, input,0.09048452228307724
codecontests_cpp_426,L16H4,no_tool,3,0,<|im_start|>,0.08900747448205948
codecontests_cpp_426,L16H4,no_tool,4,229,\n,0.06887712329626083
codecontests_cpp_426,L16H4,no_tool,5,147, definition,0.05713185667991638
codecontests_cpp_426,L23H6,no_tool,1,236,\n\n,0.4702763557434082
codecontests_cpp_426,L23H6,no_tool,2,0,<|im_start|>,0.3875366747379303
codecontests_cpp_426,L23H6,no_tool,3,234,\n\n,0.036314692348241806
codecontests_cpp_426,L23H6,no_tool,4,235,</think>,0.014057556167244911
codecontests_cpp_426,L23H6,no_tool,5,227,}\n,0.011590812355279922
codecontests_java_426,L20H5,tool,1,298,</think>,0.09967124462127686
codecontests_java_426,L20H5,tool,2,140,.java,0.09223570674657822
codecontests_java_426,L20H5,tool,3,137, body,0.0795242041349411
codecontests_java_426,L20H5,tool,4,0,<|im_start|>,0.07927561551332474
codecontests_java_426,L20H5,tool,5,29,></,0.07865186035633087
codecontests_java_426,L21H1,tool,1,0,<|im_start|>,0.4377073645591736
codecontests_java_426,L21H1,tool,2,274,static,0.1491226702928543
codecontests_java_426,L21H1,tool,3,112,\n,0.03574349358677864
codecontests_java_426,L21H1,tool,4,280, {\n,0.026939259842038155
codecontests_java_426,L21H1,tool,5,290,}\n,0.02139117941260338
codecontests_java_426,L21H12,tool,1,112,\n,0.16813816130161285
codecontests_java_426,L21H12,tool,2,0,<|im_start|>,0.07254645228385925
codecontests_java_426,L21H12,tool,3,5,\n\n,0.05894290283322334
codecontests_java_426,L21H12,tool,4,28,tools,0.04676805064082146
codecontests_java_426,L21H12,tool,5,30,tools,0.04471968486905098
codecontests_java_426,L24H6,tool,1,0,<|im_start|>,0.4758870303630829
codecontests_java_426,L24H6,tool,2,106,<tool_call>,0.2623487710952759
codecontests_java_426,L24H6,tool,3,111,<tool_call>,0.06425927579402924
codecontests_java_426,L24H6,tool,4,131,<|im_start|>,0.021141506731510162
codecontests_java_426,L24H6,tool,5,38,"{""",0.014807664789259434
codecontests_java_426,L16H4,no_tool,1,295,\n,0.2554936110973358
codecontests_java_426,L16H4,no_tool,2,278, input,0.1209288090467453
codecontests_java_426,L16H4,no_tool,3,0,<|im_start|>,0.10805339366197586
codecontests_java_426,L16H4,no_tool,4,290,}\n,0.04700884595513344
codecontests_java_426,L16H4,no_tool,5,292,\n,0.04302225634455681
codecontests_java_426,L23H6,no_tool,1,299,\n\n,0.4267888367176056
codecontests_java_426,L23H6,no_tool,2,0,<|im_start|>,0.39294764399528503
codecontests_java_426,L23H6,no_tool,3,297,\n\n,0.041366640478372574
codecontests_java_426,L23H6,no_tool,4,110,:\n,0.012793222442269325
codecontests_java_426,L23H6,no_tool,5,298,</think>,0.01194499246776104
apps_python_427,L20H5,tool,1,29,></,0.13301800191402435
apps_python_427,L20H5,tool,2,143,.py,0.11173467338085175
apps_python_427,L20H5,tool,3,151,string,0.1018894761800766
apps_python_427,L20H5,tool,4,255,</think>,0.0829826220870018
apps_python_427,L20H5,tool,5,140, body,0.06812625378370285
apps_python_427,L21H1,tool,1,0,<|im_start|>,0.6273279190063477
apps_python_427,L21H1,tool,2,112,\n,0.059857506304979324
apps_python_427,L21H1,tool,3,154,def,0.03626973554491997
apps_python_427,L21H1,tool,4,27, <,0.015407229773700237
apps_python_427,L21H1,tool,5,256,\n\n,0.011675906367599964
apps_python_427,L21H12,tool,1,112,\n,0.2217997908592224
apps_python_427,L21H12,tool,2,0,<|im_start|>,0.08304287493228912
apps_python_427,L21H12,tool,3,30,tools,0.045348603278398514
apps_python_427,L21H12,tool,4,29,></,0.04375860095024109
apps_python_427,L21H12,tool,5,37,>\n,0.04187038913369179
apps_python_427,L24H6,tool,1,106,<tool_call>,0.42606180906295776
apps_python_427,L24H6,tool,2,0,<|im_start|>,0.2805684804916382
apps_python_427,L24H6,tool,3,111,<tool_call>,0.13067707419395447
apps_python_427,L24H6,tool,4,131,<|im_start|>,0.023546280339360237
apps_python_427,L24H6,tool,5,38,"{""",0.014214064925909042
apps_python_427,L16H4,no_tool,1,252,\n,0.23797371983528137
apps_python_427,L16H4,no_tool,2,0,<|im_start|>,0.14375752210617065
apps_python_427,L16H4,no_tool,3,247,\n,0.1040026992559433
apps_python_427,L16H4,no_tool,4,170, T,0.059898946434259415
apps_python_427,L16H4,no_tool,5,244," """"""\n",0.037902362644672394
apps_python_427,L23H6,no_tool,1,0,<|im_start|>,0.4500366747379303
apps_python_427,L23H6,no_tool,2,256,\n\n,0.3845214247703552
apps_python_427,L23H6,no_tool,3,254,\n\n,0.027193069458007812
apps_python_427,L23H6,no_tool,4,255,</think>,0.017220649868249893
apps_python_427,L23H6,no_tool,5,245,   ,0.011532084085047245
codecontests_cpp_427,L20H5,tool,1,29,></,0.11794760078191757
codecontests_cpp_427,L20H5,tool,2,137, body,0.10035555809736252
codecontests_cpp_427,L20H5,tool,3,140,.cpp,0.08981627970933914
codecontests_cpp_427,L20H5,tool,4,0,<|im_start|>,0.0533134862780571
codecontests_cpp_427,L20H5,tool,5,236,}\n,0.049435120075941086
codecontests_cpp_427,L21H1,tool,1,0,<|im_start|>,0.5020784139633179
codecontests_cpp_427,L21H1,tool,2,112,\n,0.04203946888446808
codecontests_cpp_427,L21H1,tool,3,216,::,0.04005115106701851
codecontests_cpp_427,L21H1,tool,4,219,(const,0.025205465033650398
codecontests_cpp_427,L21H1,tool,5,136, function,0.018640641123056412
codecontests_cpp_427,L21H12,tool,1,112,\n,0.1446385681629181
codecontests_cpp_427,L21H12,tool,2,28,tools,0.08518495410680771
codecontests_cpp_427,L21H12,tool,3,30,tools,0.06347940117120743
codecontests_cpp_427,L21H12,tool,4,0,<|im_start|>,0.05736882612109184
codecontests_cpp_427,L21H12,tool,5,5,\n\n,0.05288982018828392
codecontests_cpp_427,L24H6,tool,1,106,<tool_call>,0.39584270119667053
codecontests_cpp_427,L24H6,tool,2,0,<|im_start|>,0.28213435411453247
codecontests_cpp_427,L24H6,tool,3,111,<tool_call>,0.10214925557374954
codecontests_cpp_427,L24H6,tool,4,131,<|im_start|>,0.03373643383383751
codecontests_cpp_427,L24H6,tool,5,38,"{""",0.026190701872110367
codecontests_cpp_427,L16H4,no_tool,1,241,\n,0.26983627676963806
codecontests_cpp_427,L16H4,no_tool,2,0,<|im_start|>,0.10835648328065872
codecontests_cpp_427,L16H4,no_tool,3,238,\n,0.06650181114673615
codecontests_cpp_427,L16H4,no_tool,4,224, input,0.05649331584572792
codecontests_cpp_427,L16H4,no_tool,5,236,}\n,0.0458340086042881
codecontests_cpp_427,L23H6,no_tool,1,245,\n\n,0.4523625373840332
codecontests_cpp_427,L23H6,no_tool,2,0,<|im_start|>,0.38298991322517395
codecontests_cpp_427,L23H6,no_tool,3,243,\n\n,0.0370064303278923
codecontests_cpp_427,L23H6,no_tool,4,236,}\n,0.015539309941232204
codecontests_cpp_427,L23H6,no_tool,5,244,</think>,0.01241043396294117
codecontests_java_427,L20H5,tool,1,29,></,0.13819000124931335
codecontests_java_427,L20H5,tool,2,270,</think>,0.13494661450386047
codecontests_java_427,L20H5,tool,3,0,<|im_start|>,0.08308199793100357
codecontests_java_427,L20H5,tool,4,141,.java,0.046899713575839996
codecontests_java_427,L20H5,tool,5,262,}\n,0.041872940957546234
codecontests_java_427,L21H1,tool,1,0,<|im_start|>,0.4512394368648529
codecontests_java_427,L21H1,tool,2,246,static,0.1586959958076477
codecontests_java_427,L21H1,tool,3,112,\n,0.03709807246923447
codecontests_java_427,L21H1,tool,4,141,.java,0.01645534299314022
codecontests_java_427,L21H1,tool,5,38,"{""",0.014145229011774063
codecontests_java_427,L21H12,tool,1,112,\n,0.15104946494102478
codecontests_java_427,L21H12,tool,2,0,<|im_start|>,0.08651313930749893
codecontests_java_427,L21H12,tool,3,5,\n\n,0.06410712748765945
codecontests_java_427,L21H12,tool,4,28,tools,0.058537717908620834
codecontests_java_427,L21H12,tool,5,38,"{""",0.03796976059675217
codecontests_java_427,L24H6,tool,1,0,<|im_start|>,0.43827417492866516
codecontests_java_427,L24H6,tool,2,106,<tool_call>,0.28720200061798096
codecontests_java_427,L24H6,tool,3,111,<tool_call>,0.07594767957925797
codecontests_java_427,L24H6,tool,4,38,"{""",0.027429621666669846
codecontests_java_427,L24H6,tool,5,131,<|im_start|>,0.023975476622581482
codecontests_java_427,L16H4,no_tool,1,267,\n,0.28380393981933594
codecontests_java_427,L16H4,no_tool,2,250, input,0.1574251353740692
codecontests_java_427,L16H4,no_tool,3,258,\n,0.10462591797113419
codecontests_java_427,L16H4,no_tool,4,0,<|im_start|>,0.062463127076625824
codecontests_java_427,L16H4,no_tool,5,264,\n,0.06014208868145943
codecontests_java_427,L23H6,no_tool,1,0,<|im_start|>,0.4671695828437805
codecontests_java_427,L23H6,no_tool,2,271,\n\n,0.36872369050979614
codecontests_java_427,L23H6,no_tool,3,269,\n\n,0.03010808490216732
codecontests_java_427,L23H6,no_tool,4,270,</think>,0.015245540998876095
codecontests_java_427,L23H6,no_tool,5,262,}\n,0.014376611448824406
mbpp_python_427,L20H5,tool,1,140,.py,0.18181967735290527
mbpp_python_427,L20H5,tool,2,209,</think>,0.15795156359672546
mbpp_python_427,L20H5,tool,3,29,></,0.11661121994256973
mbpp_python_427,L20H5,tool,4,27, <,0.056032098829746246
mbpp_python_427,L20H5,tool,5,0,<|im_start|>,0.04848679527640343
mbpp_python_427,L21H1,tool,1,0,<|im_start|>,0.6073126792907715
mbpp_python_427,L21H1,tool,2,112,\n,0.07803498208522797
mbpp_python_427,L21H1,tool,3,140,.py,0.04022294282913208
mbpp_python_427,L21H1,tool,4,151,def,0.03564397990703583
mbpp_python_427,L21H1,tool,5,210,\n\n,0.020678948611021042
mbpp_python_427,L21H12,tool,1,112,\n,0.18548192083835602
mbpp_python_427,L21H12,tool,2,0,<|im_start|>,0.10101582109928131
mbpp_python_427,L21H12,tool,3,150,:\n,0.05618147552013397
mbpp_python_427,L21H12,tool,4,38,"{""",0.04681151360273361
mbpp_python_427,L21H12,tool,5,142, on,0.0340605191886425
mbpp_python_427,L24H6,tool,1,106,<tool_call>,0.5694316029548645
mbpp_python_427,L24H6,tool,2,0,<|im_start|>,0.18711470067501068
mbpp_python_427,L24H6,tool,3,111,<tool_call>,0.11363505572080612
mbpp_python_427,L24H6,tool,4,131,<|im_start|>,0.03439316526055336
mbpp_python_427,L24H6,tool,5,204,<|im_start|>,0.00846468098461628
mbpp_python_427,L16H4,no_tool,1,206,\n,0.22042696177959442
mbpp_python_427,L16H4,no_tool,2,0,<|im_start|>,0.17167867720127106
mbpp_python_427,L16H4,no_tool,3,201,\n,0.08708462119102478
mbpp_python_427,L16H4,no_tool,4,203,\n,0.060087092220783234
mbpp_python_427,L16H4,no_tool,5,145, definition,0.04746974632143974
mbpp_python_427,L23H6,no_tool,1,0,<|im_start|>,0.44368723034858704
mbpp_python_427,L23H6,no_tool,2,210,\n\n,0.44231754541397095
mbpp_python_427,L23H6,no_tool,3,208,\n\n,0.02167426235973835
mbpp_python_427,L23H6,no_tool,4,200, pass,0.008946887217462063
mbpp_python_427,L23H6,no_tool,5,209,</think>,0.008164681494235992
apps_python_428,L20H5,tool,1,29,></,0.17951247096061707
apps_python_428,L20H5,tool,2,142,.py,0.1339236944913864
apps_python_428,L20H5,tool,3,236,</think>,0.07561120390892029
apps_python_428,L20H5,tool,4,150,string,0.06614717841148376
apps_python_428,L20H5,tool,5,139, body,0.06053674593567848
apps_python_428,L21H1,tool,1,0,<|im_start|>,0.6166790127754211
apps_python_428,L21H1,tool,2,112,\n,0.0770760178565979
apps_python_428,L21H1,tool,3,153,def,0.03610086813569069
apps_python_428,L21H1,tool,4,113,"{""",0.016796821728348732
apps_python_428,L21H1,tool,5,136, implement,0.014253823086619377
apps_python_428,L21H12,tool,1,112,\n,0.28184276819229126
apps_python_428,L21H12,tool,2,0,<|im_start|>,0.0875275731086731
apps_python_428,L21H12,tool,3,89,>\n\n,0.044213224202394485
apps_python_428,L21H12,tool,4,38,"{""",0.03724224120378494
apps_python_428,L21H12,tool,5,5,\n\n,0.03567860275506973
apps_python_428,L24H6,tool,1,106,<tool_call>,0.5426188111305237
apps_python_428,L24H6,tool,2,0,<|im_start|>,0.18440400063991547
apps_python_428,L24H6,tool,3,111,<tool_call>,0.13663092255592346
apps_python_428,L24H6,tool,4,131,<|im_start|>,0.031239135190844536
apps_python_428,L24H6,tool,5,107,</tool_call>,0.01059182919561863
apps_python_428,L16H4,no_tool,1,233,\n,0.19010008871555328
apps_python_428,L16H4,no_tool,2,228,\n,0.1529250591993332
apps_python_428,L16H4,no_tool,3,0,<|im_start|>,0.1314673125743866
apps_python_428,L16H4,no_tool,4,147, definition,0.08486103266477585
apps_python_428,L16H4,no_tool,5,230,\n,0.03516729176044464
apps_python_428,L23H6,no_tool,1,0,<|im_start|>,0.4695155620574951
apps_python_428,L23H6,no_tool,2,237,\n\n,0.41545629501342773
apps_python_428,L23H6,no_tool,3,235,\n\n,0.01990521140396595
apps_python_428,L23H6,no_tool,4,236,</think>,0.01341299805790186
apps_python_428,L23H6,no_tool,5,226,   ,0.006309351418167353
codecontests_cpp_428,L20H5,tool,1,29,></,0.12628662586212158
codecontests_cpp_428,L20H5,tool,2,140,.cpp,0.10964200645685196
codecontests_cpp_428,L20H5,tool,3,137, body,0.08511286228895187
codecontests_cpp_428,L20H5,tool,4,229,</think>,0.05136176571249962
codecontests_cpp_428,L20H5,tool,5,97, json,0.04787835851311684
codecontests_cpp_428,L21H1,tool,1,0,<|im_start|>,0.5338090062141418
codecontests_cpp_428,L21H1,tool,2,112,\n,0.040158387273550034
codecontests_cpp_428,L21H1,tool,3,201,::,0.03309061378240585
codecontests_cpp_428,L21H1,tool,4,204,(const,0.0309551153331995
codecontests_cpp_428,L21H1,tool,5,211, {\n,0.019550442695617676
codecontests_cpp_428,L21H12,tool,1,112,\n,0.21193483471870422
codecontests_cpp_428,L21H12,tool,2,0,<|im_start|>,0.09063367545604706
codecontests_cpp_428,L21H12,tool,3,28,tools,0.051657866686582565
codecontests_cpp_428,L21H12,tool,4,19,.\n\n,0.048320259898900986
codecontests_cpp_428,L21H12,tool,5,5,\n\n,0.04025060683488846
codecontests_cpp_428,L24H6,tool,1,106,<tool_call>,0.5072422623634338
codecontests_cpp_428,L24H6,tool,2,0,<|im_start|>,0.16910937428474426
codecontests_cpp_428,L24H6,tool,3,111,<tool_call>,0.13212597370147705
codecontests_cpp_428,L24H6,tool,4,131,<|im_start|>,0.034586116671562195
codecontests_cpp_428,L24H6,tool,5,38,"{""",0.02421588823199272
codecontests_cpp_428,L16H4,no_tool,1,226,\n,0.24030928313732147
codecontests_cpp_428,L16H4,no_tool,2,0,<|im_start|>,0.1376587599515915
codecontests_cpp_428,L16H4,no_tool,3,223,\n,0.06899417191743851
codecontests_cpp_428,L16H4,no_tool,4,209, input,0.044825755059719086
codecontests_cpp_428,L16H4,no_tool,5,145, definition,0.04435978829860687
codecontests_cpp_428,L23H6,no_tool,1,230,\n\n,0.4859054684638977
codecontests_cpp_428,L23H6,no_tool,2,0,<|im_start|>,0.3842011094093323
codecontests_cpp_428,L23H6,no_tool,3,228,\n\n,0.021791687235236168
codecontests_cpp_428,L23H6,no_tool,4,229,</think>,0.012542756274342537
codecontests_cpp_428,L23H6,no_tool,5,221,}\n,0.0103023461997509
codecontests_java_428,L20H5,tool,1,29,></,0.14254817366600037
codecontests_java_428,L20H5,tool,2,224,</think>,0.11772932857275009
codecontests_java_428,L20H5,tool,3,137, body,0.10056056082248688
codecontests_java_428,L20H5,tool,4,27, <,0.05429188162088394
codecontests_java_428,L20H5,tool,5,0,<|im_start|>,0.05426599830389023
codecontests_java_428,L21H1,tool,1,0,<|im_start|>,0.4624631106853485
codecontests_java_428,L21H1,tool,2,200,static,0.16027966141700745
codecontests_java_428,L21H1,tool,3,112,\n,0.03184833005070686
codecontests_java_428,L21H1,tool,4,206, {\n,0.02345181629061699
codecontests_java_428,L21H1,tool,5,201, String,0.022431956604123116
codecontests_java_428,L21H12,tool,1,112,\n,0.22223493456840515
codecontests_java_428,L21H12,tool,2,0,<|im_start|>,0.07400596886873245
codecontests_java_428,L21H12,tool,3,38,"{""",0.04987853020429611
codecontests_java_428,L21H12,tool,4,5,\n\n,0.04799691215157509
codecontests_java_428,L21H12,tool,5,28,tools,0.03546905890107155
codecontests_java_428,L24H6,tool,1,106,<tool_call>,0.38024386763572693
codecontests_java_428,L24H6,tool,2,0,<|im_start|>,0.3176208436489105
codecontests_java_428,L24H6,tool,3,111,<tool_call>,0.09704697132110596
codecontests_java_428,L24H6,tool,4,131,<|im_start|>,0.04001966118812561
codecontests_java_428,L24H6,tool,5,38,"{""",0.021617379039525986
codecontests_java_428,L16H4,no_tool,1,221,\n,0.2673625946044922
codecontests_java_428,L16H4,no_tool,2,0,<|im_start|>,0.1342669129371643
codecontests_java_428,L16H4,no_tool,3,204, input,0.05572742223739624
codecontests_java_428,L16H4,no_tool,4,218,\n,0.04850083962082863
codecontests_java_428,L16H4,no_tool,5,205,),0.03863164409995079
codecontests_java_428,L23H6,no_tool,1,225,\n\n,0.467471718788147
codecontests_java_428,L23H6,no_tool,2,0,<|im_start|>,0.38545921444892883
codecontests_java_428,L23H6,no_tool,3,223,\n\n,0.05180708318948746
codecontests_java_428,L23H6,no_tool,4,224,</think>,0.007615057751536369
codecontests_java_428,L23H6,no_tool,5,216,}\n,0.006886471062898636
mbpp_python_428,L20H5,tool,1,142,.py,0.1808822751045227
mbpp_python_428,L20H5,tool,2,29,></,0.15225496888160706
mbpp_python_428,L20H5,tool,3,210,</think>,0.09271210432052612
mbpp_python_428,L20H5,tool,4,139, body,0.06135117635130882
mbpp_python_428,L20H5,tool,5,27, <,0.05360915884375572
mbpp_python_428,L21H1,tool,1,0,<|im_start|>,0.663633406162262
mbpp_python_428,L21H1,tool,2,112,\n,0.07520642876625061
mbpp_python_428,L21H1,tool,3,153,def,0.027752308174967766
mbpp_python_428,L21H1,tool,4,211,\n\n,0.015967436134815216
mbpp_python_428,L21H1,tool,5,136, develop,0.014454375952482224
mbpp_python_428,L21H12,tool,1,112,\n,0.20718534290790558
mbpp_python_428,L21H12,tool,2,0,<|im_start|>,0.09620175510644913
mbpp_python_428,L21H12,tool,3,38,"{""",0.03560167923569679
mbpp_python_428,L21H12,tool,4,152,:\n,0.03502730652689934
mbpp_python_428,L21H12,tool,5,209,\n\n,0.030806077644228935
mbpp_python_428,L24H6,tool,1,106,<tool_call>,0.5528225302696228
mbpp_python_428,L24H6,tool,2,0,<|im_start|>,0.20238028466701508
mbpp_python_428,L24H6,tool,3,111,<tool_call>,0.11436296254396439
mbpp_python_428,L24H6,tool,4,131,<|im_start|>,0.03544854372739792
mbpp_python_428,L24H6,tool,5,1,system,0.009636596776545048
mbpp_python_428,L16H4,no_tool,1,207,\n,0.19508782029151917
mbpp_python_428,L16H4,no_tool,2,0,<|im_start|>,0.12738581001758575
mbpp_python_428,L16H4,no_tool,3,202,\n,0.11524570733308792
mbpp_python_428,L16H4,no_tool,4,147, definition,0.06823129206895828
mbpp_python_428,L16H4,no_tool,5,204,\n,0.051735591143369675
mbpp_python_428,L23H6,no_tool,1,211,\n\n,0.48696085810661316
mbpp_python_428,L23H6,no_tool,2,0,<|im_start|>,0.40124747157096863
mbpp_python_428,L23H6,no_tool,3,209,\n\n,0.02306669019162655
mbpp_python_428,L23H6,no_tool,4,210,</think>,0.012432893738150597
mbpp_python_428,L23H6,no_tool,5,201, pass,0.00866986345499754
apps_python_429,L20H5,tool,1,218,</think>,0.18443408608436584
apps_python_429,L20H5,tool,2,29,></,0.13467414677143097
apps_python_429,L20H5,tool,3,0,<|im_start|>,0.060541726648807526
apps_python_429,L20H5,tool,4,140,.py,0.05964445322751999
apps_python_429,L20H5,tool,5,148,string,0.05222846567630768
apps_python_429,L21H1,tool,1,0,<|im_start|>,0.6118916869163513
apps_python_429,L21H1,tool,2,112,\n,0.05214807018637657
apps_python_429,L21H1,tool,3,151,def,0.029222358018159866
apps_python_429,L21H1,tool,4,219,\n\n,0.022086506709456444
apps_python_429,L21H1,tool,5,140,.py,0.017889028415083885
apps_python_429,L21H12,tool,1,112,\n,0.1719658225774765
apps_python_429,L21H12,tool,2,0,<|im_start|>,0.07396236062049866
apps_python_429,L21H12,tool,3,37,>\n,0.06584423780441284
apps_python_429,L21H12,tool,4,29,></,0.06278648972511292
apps_python_429,L21H12,tool,5,30,tools,0.05488260090351105
apps_python_429,L24H6,tool,1,106,<tool_call>,0.4472138285636902
