sample_id,variant,frame,delivery_object,tool_score,no_tool_score,decision_score,tool_top1,no_tool_top1,l2h14_opening_density,l2h14_object_density
mbpp_python_175,write_file,write,file,0.0,-2.4375,2.4375,True,False,0.02894718013703823,0.007355686277151108
mbpp_python_175,write_below,write,below,-0.09375,-1.1171875,1.0234375,True,False,0.024609537795186043,0.030853208154439926
mbpp_python_175,develop_file,develop,file,-2.625,-0.1435546875,-2.4814453125,False,True,0.019999949261546135,0.008944237604737282
mbpp_python_175,develop_below,develop,below,-2.15625,0.0,-2.15625,False,True,0.015430834144353867,0.026346618309617043
apps_python_176,write_file,write,file,0.0,-1.6015625,1.6015625,True,False,0.020937908440828323,0.008309460245072842
apps_python_176,write_below,write,below,-0.06982421875,-2.140625,2.07080078125,True,False,0.023264698684215546,0.04756800830364227
apps_python_176,develop_file,develop,file,-1.7421875,-0.037841796875,-1.704345703125,False,True,0.011636711657047272,0.010011524893343449
apps_python_176,develop_below,develop,below,-1.921875,0.0,-1.921875,False,True,0.0132911317050457,0.042127396911382675
codecontests_java_176,write_file,write,file,0.0,-0.20703125,0.20703125,False,True,0.032155197113752365,0.005931708496063948
codecontests_java_176,write_below,write,below,-0.7109375,-0.921875,0.2109375,True,False,0.03009616956114769,0.049417298287153244
codecontests_java_176,develop_file,develop,file,-0.0703125,-0.21875,0.1484375,False,True,0.018540896475315094,0.0069253998808562756
codecontests_java_176,develop_below,develop,below,-0.1396484375,0.0,-0.1396484375,False,True,0.01679956167936325,0.03955722972750664
codecontests_cpp_177,write_file,write,file,0.0,-2.75,2.75,True,False,0.031131505966186523,0.009765828028321266
codecontests_cpp_177,write_below,write,below,-0.00439453125,-2.3125,2.30810546875,True,False,0.026349814608693123,0.038900356739759445
codecontests_cpp_177,develop_file,develop,file,-2.015625,-0.0576171875,-1.9580078125,False,True,0.018355565145611763,0.010780196636915207
codecontests_cpp_177,develop_below,develop,below,-1.5,0.0,-1.5,False,True,0.016447167843580246,0.031247083097696304
codecontests_java_177,write_file,write,file,0.0,-1.328125,1.328125,True,False,0.024172471836209297,0.005762849003076553
codecontests_java_177,write_below,write,below,-0.1240234375,-2.828125,2.7041015625,True,False,0.026753760874271393,0.046284276992082596
codecontests_java_177,develop_file,develop,file,-5.25,-0.984375,-4.265625,False,True,0.013375897891819477,0.007022128906100988
codecontests_java_177,develop_below,develop,below,-1.0078125,0.0,-1.0078125,False,True,0.016469260677695274,0.038625314831733704
mbpp_python_177,write_file,write,file,0.0,-1.5,1.5,True,False,0.026011481881141663,0.007299189921468496
mbpp_python_177,write_below,write,below,-0.0301513671875,-1.0,0.9698486328125,True,False,0.01995941996574402,0.04654202610254288
mbpp_python_177,develop_file,develop,file,-2.375,-0.095703125,-2.279296875,False,True,0.015739325433969498,0.009113161824643612
mbpp_python_177,develop_below,develop,below,-1.4453125,0.0,-1.4453125,False,True,0.01101661752909422,0.040868062525987625
apps_python_178,write_file,write,file,0.0,-1.3671875,1.3671875,True,False,0.023108938708901405,0.006265306379646063
apps_python_178,write_below,write,below,-0.10791015625,-2.171875,2.06396484375,True,False,0.02516835182905197,0.0328647643327713
apps_python_178,develop_file,develop,file,-0.6953125,-0.1328125,-0.5625,False,True,0.013445770367980003,0.007896172814071178
apps_python_178,develop_below,develop,below,-1.0625,0.0,-1.0625,False,True,0.015284036286175251,0.027966752648353577
codecontests_cpp_178,write_file,write,file,0.0,-1.71875,1.71875,True,False,0.029283205047249794,0.00932480487972498
codecontests_cpp_178,write_below,write,below,-1.296875,-0.2109375,-1.0859375,False,True,0.030147388577461243,0.03703000769019127
codecontests_cpp_178,develop_file,develop,file,-6.3125,-0.00994873046875,-6.30255126953125,False,True,0.017442069947719574,0.01032871101051569
codecontests_cpp_178,develop_below,develop,below,-7.71875,0.0,-7.71875,False,True,0.01911170966923237,0.029157377779483795
codecontests_java_178,write_file,write,file,0.0,-0.357421875,0.357421875,False,False,0.024198345839977264,0.005570646841078997
codecontests_java_178,write_below,write,below,-0.859375,-1.1796875,0.3203125,True,False,0.025864876806735992,0.04395691305398941
codecontests_java_178,develop_file,develop,file,-0.58984375,-0.0556640625,-0.5341796875,False,True,0.014366948045790195,0.006735712755471468
codecontests_java_178,develop_below,develop,below,-0.46875,0.0,-0.46875,False,True,0.015459701418876648,0.03733789920806885
apps_python_179,write_file,write,file,0.0,-0.86328125,0.86328125,True,False,0.023346668109297752,0.00857467483729124
apps_python_179,write_below,write,below,-0.05615234375,-0.578125,0.52197265625,False,True,0.023967614397406578,0.03872868791222572
apps_python_179,develop_file,develop,file,-2.21875,-0.017578125,-2.201171875,False,True,0.01489141397178173,0.010056194849312305
apps_python_179,develop_below,develop,below,-3.65625,0.0,-3.65625,False,True,0.014912176877260208,0.029303448274731636
codecontests_java_179,write_file,write,file,0.0,-1.9921875,1.9921875,True,False,0.025372277945280075,0.005322899669408798
codecontests_java_179,write_below,write,below,-0.0035552978515625,-2.03125,2.0276947021484375,True,False,0.028988149017095566,0.03395654261112213
codecontests_java_179,develop_file,develop,file,-6.4375,-0.068359375,-6.369140625,False,True,0.015235078521072865,0.00629175640642643
codecontests_java_179,develop_below,develop,below,-6.15625,0.0,-6.15625,False,True,0.01757720299065113,0.02688680961728096
apps_python_180,write_file,write,file,0.0,-0.31640625,0.31640625,False,True,0.024818960577249527,0.006778566632419825
apps_python_180,write_below,write,below,-1.0234375,-0.84375,-0.1796875,True,False,0.02358235791325569,0.030657637864351273
apps_python_180,develop_file,develop,file,-0.373046875,-0.369140625,-0.00390625,False,True,0.014262299053370953,0.008250956423580647
apps_python_180,develop_below,develop,below,-0.1806640625,0.0,-0.1806640625,False,True,0.013053268194198608,0.02569486014544964
codecontests_java_180,write_file,write,file,0.0,-1.0,1.0,True,False,0.029519181698560715,0.005212254356592894
codecontests_java_180,write_below,write,below,-0.107421875,-2.46875,2.361328125,True,False,0.02459227293729782,0.04348088428378105
codecontests_java_180,develop_file,develop,file,-7.46875,-2.65625,-4.8125,False,True,0.01710948906838894,0.006464708596467972
codecontests_java_180,develop_below,develop,below,-0.64453125,0.0,-0.64453125,False,True,0.013215523213148117,0.03582746535539627
apps_python_181,write_file,write,file,0.0,-1.0390625,1.0390625,True,False,0.026018669828772545,0.008006374351680279
apps_python_181,write_below,write,below,-0.10107421875,-1.796875,1.69580078125,True,False,0.022952614352107048,0.04637030512094498
apps_python_181,develop_file,develop,file,-2.28125,-0.045654296875,-2.235595703125,False,True,0.016461743041872978,0.009496991522610188
apps_python_181,develop_below,develop,below,-1.515625,0.0,-1.515625,False,True,0.013785514049232006,0.03918461501598358
codecontests_cpp_181,write_file,write,file,0.0,-3.375,3.375,True,False,0.020772287622094154,0.009980332106351852
codecontests_cpp_181,write_below,write,below,-1.5234375,-0.3203125,-1.203125,False,True,0.0216856449842453,0.04648085683584213
codecontests_cpp_181,develop_file,develop,file,-4.03125,-0.06298828125,-3.96826171875,False,True,0.01225233357399702,0.01074270624667406
codecontests_cpp_181,develop_below,develop,below,-12.875,0.0,-12.875,False,True,0.012559290044009686,0.03899187594652176
codecontests_java_181,write_file,write,file,0.0,-0.50390625,0.50390625,False,True,0.026125658303499222,0.0054982732981443405
codecontests_java_181,write_below,write,below,-0.609375,-1.7109375,1.1015625,True,False,0.025779051706194878,0.041131485253572464
codecontests_java_181,develop_file,develop,file,-3.765625,-0.0478515625,-3.7177734375,False,True,0.016047682613134384,0.006541369948536158
codecontests_java_181,develop_below,develop,below,-1.765625,0.0,-1.765625,False,True,0.015590411610901356,0.032513607293367386
apps_python_182,write_file,write,file,0.0,-1.75,1.75,True,False,0.02567989006638527,0.006905850023031235
apps_python_182,write_below,write,below,-0.177734375,-2.84375,2.666015625,True,False,0.019420331344008446,0.0398467518389225
apps_python_182,develop_file,develop,file,-1.9296875,-0.2275390625,-1.7021484375,False,True,0.015987658873200417,0.008564977906644344
apps_python_182,develop_below,develop,below,-1.6484375,0.0,-1.6484375,False,True,0.01178209763020277,0.03532705083489418
codecontests_cpp_182,write_file,write,file,0.0,-1.828125,1.828125,True,False,0.025146661326289177,0.010883823037147522
codecontests_cpp_182,write_below,write,below,-0.0064697265625,-1.625,1.6185302734375,True,False,0.02972816303372383,0.05064493790268898
codecontests_cpp_182,develop_file,develop,file,-3.90625,-0.0167236328125,-3.8895263671875,False,True,0.01425642054527998,0.012120853178203106
codecontests_cpp_182,develop_below,develop,below,-3.96875,0.0,-3.96875,False,True,0.019176246598362923,0.041743647307157516
codecontests_java_182,write_file,write,file,0.0,-1.5625,1.5625,True,False,0.027934757992625237,0.005443356931209564
codecontests_java_182,write_below,write,below,-0.04638671875,-2.140625,2.09423828125,True,False,0.02738039568066597,0.042962297797203064
codecontests_java_182,develop_file,develop,file,-6.53125,-0.1005859375,-6.4306640625,False,True,0.01752031408250332,0.006475086789578199
codecontests_java_182,develop_below,develop,below,-2.734375,0.0,-2.734375,False,True,0.01701793633401394,0.033062003552913666
apps_python_183,write_file,write,file,0.0,-1.703125,1.703125,True,False,0.025125807151198387,0.006222827360033989
apps_python_183,write_below,write,below,-0.0036773681640625,-1.5859375,1.5822601318359375,True,False,0.019893290475010872,0.046544335782527924
apps_python_183,develop_file,develop,file,-2.453125,-0.0308837890625,-2.4222412109375,False,True,0.014113536104559898,0.008051266893744469
apps_python_183,develop_below,develop,below,-3.171875,0.0,-3.171875,False,True,0.012051771394908428,0.042461149394512177
codecontests_java_183,write_file,write,file,0.0,-1.078125,1.078125,True,False,0.0261040348559618,0.006246305536478758
codecontests_java_183,write_below,write,below,-0.90234375,-4.5625,3.66015625,True,False,0.030038969591259956,0.05113418027758598
codecontests_java_183,develop_file,develop,file,-3.40625,-0.330078125,-3.076171875,False,True,0.015581897459924221,0.007553972769528627
codecontests_java_183,develop_below,develop,below,-1.09375,0.0,-1.09375,False,True,0.020155590027570724,0.043722979724407196
apps_python_184,write_file,write,file,0.0,-0.1904296875,0.1904296875,False,True,0.025423342362046242,0.006667582783848047
apps_python_184,write_below,write,below,-2.296875,-1.15625,-1.140625,False,False,0.024145180359482765,0.028074711561203003
apps_python_184,develop_file,develop,file,-0.1376953125,-0.5703125,0.4326171875,False,True,0.014427077025175095,0.008003544062376022
apps_python_184,develop_below,develop,below,-0.1572265625,0.0,-0.1572265625,False,True,0.013014730997383595,0.024047616869211197
apps_python_185,write_file,write,file,0.0,-1.5390625,1.5390625,True,False,0.021333768963813782,0.008744161576032639
apps_python_185,write_below,write,below,-0.32421875,-0.404296875,0.080078125,False,True,0.023168357089161873,0.04806146398186684
apps_python_185,develop_file,develop,file,-1.3046875,-0.05712890625,-1.24755859375,False,True,0.012292529456317425,0.010418623685836792
apps_python_185,develop_below,develop,below,-2.078125,0.0,-2.078125,False,True,0.013888315297663212,0.041974689811468124
codecontests_cpp_185,write_file,write,file,0.0,-2.9375,2.9375,True,False,0.031063295900821686,0.010135498829185963
codecontests_cpp_185,write_below,write,below,-0.005279541015625,-2.59375,2.588470458984375,True,False,0.027355629950761795,0.047701288014650345
codecontests_cpp_185,develop_file,develop,file,-3.703125,-0.07177734375,-3.63134765625,False,True,0.019365960732102394,0.011198047548532486
codecontests_cpp_185,develop_below,develop,below,-3.578125,0.0,-3.578125,False,True,0.016987541690468788,0.038605690002441406
codecontests_java_185,write_file,write,file,0.0,-0.70703125,0.70703125,False,True,0.028416752815246582,0.005287060979753733
codecontests_java_185,write_below,write,below,-0.36328125,-1.21875,0.85546875,True,False,0.029414597898721695,0.03752928227186203
codecontests_java_185,develop_file,develop,file,-2.3125,-0.0419921875,-2.2705078125,False,True,0.01669750176370144,0.006343269255012274
codecontests_java_185,develop_below,develop,below,-1.203125,0.0,-1.203125,False,True,0.017825264483690262,0.03025505691766739
mbpp_python_185,write_file,write,file,0.0,-3.203125,3.203125,True,False,0.024995751678943634,0.008937299251556396
mbpp_python_185,write_below,write,below,-1.2421875,-0.1611328125,-1.0810546875,False,True,0.027994932606816292,0.03778934106230736
mbpp_python_185,develop_file,develop,file,-3.4375,-0.57421875,-2.86328125,False,True,0.015300707891583443,0.010988614521920681
mbpp_python_185,develop_below,develop,below,-5.96875,0.0,-5.96875,False,False,0.018349910154938698,0.032962750643491745
apps_python_186,write_file,write,file,0.0,-3.75,3.75,True,False,0.026089947670698166,0.0059378501027822495
apps_python_186,write_below,write,below,-0.33984375,-0.80078125,0.4609375,True,False,0.02025085873901844,0.04595443606376648
apps_python_186,develop_file,develop,file,-1.4765625,-0.5234375,-0.953125,False,False,0.014814089052379131,0.007846939377486706
apps_python_186,develop_below,develop,below,-2.546875,0.0,-2.546875,False,True,0.012564348988234997,0.04260466620326042
codecontests_cpp_186,write_file,write,file,0.0,-1.546875,1.546875,True,False,0.02825944311916828,0.009858156554400921
codecontests_cpp_186,write_below,write,below,-0.75,-0.2431640625,-0.5068359375,False,True,0.02752252295613289,0.04312176629900932
codecontests_cpp_186,develop_file,develop,file,-2.75,-0.0206298828125,-2.7293701171875,False,True,0.0182621069252491,0.010817360132932663
codecontests_cpp_186,develop_below,develop,below,-4.15625,0.0,-4.15625,False,True,0.017770586535334587,0.03475233167409897
codecontests_java_186,write_file,write,file,0.0,-0.1357421875,0.1357421875,False,True,0.030379412695765495,0.005616797599941492
codecontests_java_186,write_below,write,below,-0.18359375,-0.455078125,0.271484375,False,True,0.031668465584516525,0.04277082532644272
codecontests_java_186,develop_file,develop,file,-0.546875,-0.166015625,-0.380859375,False,True,0.0179725494235754,0.006655736360698938
codecontests_java_186,develop_below,develop,below,-0.322265625,0.0,-0.322265625,False,True,0.018263185396790504,0.033304329961538315
apps_python_187,write_file,write,file,0.0,-1.4765625,1.4765625,True,False,0.02642141841351986,0.008342939428985119
apps_python_187,write_below,write,below,-0.130859375,-0.75390625,0.623046875,True,False,0.03114432655274868,0.032410357147455215
apps_python_187,develop_file,develop,file,-0.99609375,-0.14453125,-0.8515625,False,True,0.017240216955542564,0.010306589305400848
apps_python_187,develop_below,develop,below,-3.375,0.0,-3.375,False,True,0.019513128325343132,0.02667902037501335
codecontests_java_187,write_file,write,file,0.0,-2.15625,2.15625,True,False,0.025329139083623886,0.005423677619546652
codecontests_java_187,write_below,write,below,-0.0037078857421875,-2.453125,2.4494171142578125,True,False,0.028718067333102226,0.03509875759482384
codecontests_java_187,develop_file,develop,file,-2.46875,-0.263671875,-2.205078125,False,True,0.015207411721348763,0.006373643409460783
codecontests_java_187,develop_below,develop,below,-1.09375,0.0,-1.09375,False,True,0.016514791175723076,0.02743125893175602
apps_python_188,write_file,write,file,0.0,-1.84375,1.84375,True,False,0.024088088423013687,0.00820033997297287
apps_python_188,write_below,write,below,-0.10546875,-0.99609375,0.890625,True,False,0.024135587736964226,0.04062914475798607
apps_python_188,develop_file,develop,file,-3.125,-0.044189453125,-3.080810546875,False,True,0.01463419757783413,0.009766836650669575
apps_python_188,develop_below,develop,below,-4.21875,0.0,-4.21875,False,True,0.01387372799217701,0.03360219672322273
codecontests_cpp_188,write_file,write,file,0.0,-2.265625,2.265625,True,False,0.028641976416110992,0.01066222321242094
codecontests_cpp_188,write_below,write,below,-3.296875,-0.06982421875,-3.22705078125,False,True,0.023947764188051224,0.057952433824539185
codecontests_cpp_188,develop_file,develop,file,-4.0625,-0.036376953125,-4.026123046875,False,True,0.01759796403348446,0.011682771146297455
codecontests_cpp_188,develop_below,develop,below,-8.875,0.0,-8.875,False,True,0.01419839821755886,0.04833722859621048
codecontests_java_188,write_file,write,file,0.0,-0.30078125,0.30078125,False,True,0.028390776365995407,0.006196219474077225
codecontests_java_188,write_below,write,below,-0.12109375,-0.306640625,0.185546875,False,True,0.029100965708494186,0.05178174376487732
codecontests_java_188,develop_file,develop,file,-0.3984375,-0.032958984375,-0.365478515625,False,True,0.017114073038101196,0.007473161909729242
codecontests_java_188,develop_below,develop,below,-0.37890625,0.0,-0.37890625,False,True,0.01872672326862812,0.04241258278489113
codecontests_cpp_189,write_file,write,file,0.0,-3.28125,3.28125,True,False,0.025827189907431602,0.010305383242666721
codecontests_cpp_189,write_below,write,below,-0.484375,-0.8203125,0.3359375,True,False,0.030108794569969177,0.03589441999793053
codecontests_cpp_189,develop_file,develop,file,-2.015625,-0.1513671875,-1.8642578125,False,True,0.015999920666217804,0.011219233274459839
codecontests_cpp_189,develop_below,develop,below,-7.09375,0.0,-7.09375,False,True,0.017719514667987823,0.027676858007907867
codecontests_java_189,write_file,write,file,0.0,-0.12890625,0.12890625,False,True,0.02859262190759182,0.005117664113640785
codecontests_java_189,write_below,write,below,-0.796875,-1.109375,0.3125,True,False,0.023716652765870094,0.04077421873807907
codecontests_java_189,develop_file,develop,file,-0.7578125,-0.07177734375,-0.68603515625,False,True,0.017039751634001732,0.006258649285882711
codecontests_java_189,develop_below,develop,below,-0.1904296875,0.0,-0.1904296875,False,True,0.013198931701481342,0.03471266105771065
apps_python_190,write_file,write,file,0.0,-1.125,1.125,True,False,0.01726844348013401,0.009222115390002728
apps_python_190,write_below,write,below,-0.35546875,-0.69921875,0.34375,False,True,0.019148092716932297,0.04919257387518883
apps_python_190,develop_file,develop,file,-3.140625,-0.032958984375,-3.107666015625,False,True,0.01097666472196579,0.010869008488953114
apps_python_190,develop_below,develop,below,-3.078125,0.0,-3.078125,False,True,0.01201976090669632,0.04255078732967377
codecontests_cpp_190,write_file,write,file,0.0,-0.447265625,0.447265625,False,True,0.029557980597019196,0.011076929979026318
codecontests_cpp_190,write_below,write,below,-0.84765625,-0.06689453125,-0.78076171875,False,True,0.028852298855781555,0.04386476054787636
codecontests_cpp_190,develop_file,develop,file,-2.0,-0.052001953125,-1.947998046875,False,True,0.019170889630913734,0.012201274745166302
codecontests_cpp_190,develop_below,develop,below,-2.75,0.0,-2.75,False,True,0.018290475010871887,0.03488563373684883
codecontests_java_190,write_file,write,file,0.0,-0.421875,0.421875,False,True,0.026633847504854202,0.0052486020140349865
codecontests_java_190,write_below,write,below,-0.2060546875,-0.953125,0.7470703125,True,False,0.025249294936656952,0.04185282438993454
codecontests_java_190,develop_file,develop,file,-2.65625,-0.107421875,-2.548828125,False,True,0.016394469887018204,0.006220662500709295
codecontests_java_190,develop_below,develop,below,-1.7578125,0.0,-1.7578125,False,True,0.014225305989384651,0.0329718142747879
apps_python_191,write_file,write,file,0.0,-1.546875,1.546875,True,False,0.02541232854127884,0.008081511594355106
apps_python_191,write_below,write,below,-0.68359375,-0.2470703125,-0.4365234375,False,True,0.029850002378225327,0.03380695730447769
apps_python_191,develop_file,develop,file,-1.5859375,-0.134765625,-1.451171875,False,True,0.01604221574962139,0.010097353719174862
apps_python_191,develop_below,develop,below,-3.40625,0.0,-3.40625,False,True,0.018517889082431793,0.02811400406062603
codecontests_cpp_191,write_file,write,file,0.0,-0.62109375,0.62109375,False,True,0.02839563973248005,0.009690092876553535
codecontests_cpp_191,write_below,write,below,-0.0096435546875,-0.6484375,0.6387939453125,False,True,0.025961829349398613,0.043867237865924835
codecontests_cpp_191,develop_file,develop,file,-2.0625,-0.0177001953125,-2.0447998046875,False,True,0.017835641279816628,0.010504445992410183
codecontests_cpp_191,develop_below,develop,below,-2.71875,0.0,-2.71875,False,True,0.016537707298994064,0.034626640379428864
codecontests_java_191,write_file,write,file,0.0,-0.12109375,0.12109375,False,True,0.02522270381450653,0.005523297935724258
codecontests_java_191,write_below,write,below,-0.482421875,-0.6875,0.205078125,True,False,0.028429172933101654,0.03403934836387634
codecontests_java_191,develop_file,develop,file,-0.515625,-0.0198974609375,-0.4957275390625,False,True,0.015267345122992992,0.006626360584050417
codecontests_java_191,develop_below,develop,below,-0.263671875,0.0,-0.263671875,False,True,0.0164021085947752,0.0272525604814291
apps_python_192,write_file,write,file,0.0,-0.578125,0.578125,False,True,0.02248179353773594,0.008712834678590298
apps_python_192,write_below,write,below,-0.3203125,-1.5078125,1.1875,True,False,0.018354985862970352,0.055651940405368805
apps_python_192,develop_file,develop,file,-1.3828125,-0.0252685546875,-1.3575439453125,False,True,0.013092790730297565,0.010134468786418438
apps_python_192,develop_below,develop,below,-2.515625,0.0,-2.515625,False,True,0.010628904215991497,0.049599532037973404
codecontests_cpp_192,write_file,write,file,0.0,-1.0625,1.0625,True,False,0.03130228817462921,0.009186426177620888
codecontests_cpp_192,write_below,write,below,-0.0205078125,-0.84375,0.8232421875,True,False,0.026876632124185562,0.03969166800379753
codecontests_cpp_192,develop_file,develop,file,-3.828125,-0.0167236328125,-3.8114013671875,False,True,0.017799021676182747,0.010368109680712223
codecontests_cpp_192,develop_below,develop,below,-4.03125,0.0,-4.03125,False,True,0.015864675864577293,0.03212741017341614
codecontests_java_192,write_file,write,file,0.0,-0.1083984375,0.1083984375,False,True,0.024945415556430817,0.00551108131185174
codecontests_java_192,write_below,write,below,-0.171875,-0.412109375,0.240234375,False,True,0.027081750333309174,0.04792468622326851
codecontests_java_192,develop_file,develop,file,-0.62109375,-0.037841796875,-0.583251953125,False,True,0.013515479862689972,0.006936751771718264
codecontests_java_192,develop_below,develop,below,-0.271484375,0.0,-0.271484375,False,True,0.016181163489818573,0.04030878469347954
apps_python_193,write_file,write,file,0.0,-1.7109375,1.7109375,True,False,0.022062111645936966,0.007509117946028709
apps_python_193,write_below,write,below,-0.0103759765625,-1.859375,1.8489990234375,True,False,0.020682193338871002,0.04527563601732254
apps_python_193,develop_file,develop,file,-2.171875,-0.19921875,-1.97265625,False,True,0.013581075705587864,0.009567580185830593
apps_python_193,develop_below,develop,below,-1.0390625,0.0,-1.0390625,False,True,0.012717358767986298,0.04212171956896782
codecontests_java_193,write_file,write,file,0.0,-2.578125,2.578125,True,False,0.026819027960300446,0.004957050550729036
codecontests_java_193,write_below,write,below,-0.0017852783203125,-2.625,2.6232147216796875,True,False,0.027573460713028908,0.03500412404537201
codecontests_java_193,develop_file,develop,file,-5.90625,-0.05810546875,-5.84814453125,False,True,0.01506878063082695,0.005987260956317186
codecontests_java_193,develop_below,develop,below,-3.40625,0.0,-3.40625,False,True,0.01599392667412758,0.0275439266115427
apps_python_194,write_file,write,file,0.0,-0.875,0.875,False,True,0.019263194873929024,0.009209874086081982
apps_python_194,write_below,write,below,-0.16796875,-0.53515625,0.3671875,False,True,0.020878678187727928,0.05918624624609947
apps_python_194,develop_file,develop,file,-1.640625,-0.2490234375,-1.3916015625,False,True,0.010872774757444859,0.010844175703823566
apps_python_194,develop_below,develop,below,-2.40625,0.0,-2.40625,False,True,0.01184827834367752,0.05299873650074005
codecontests_cpp_194,write_file,write,file,0.0,-0.95703125,0.95703125,True,False,0.029090935364365578,0.011571523733437061
codecontests_cpp_194,write_below,write,below,-0.2099609375,-1.75,1.5400390625,True,False,0.030340226367115974,0.05239519849419594
codecontests_cpp_194,develop_file,develop,file,-3.421875,-0.033203125,-3.388671875,False,True,0.017376916483044624,0.013059263117611408
codecontests_cpp_194,develop_below,develop,below,-3.984375,0.0,-3.984375,False,True,0.020255954936146736,0.043459080159664154
codecontests_java_194,write_file,write,file,0.0,-0.275390625,0.275390625,False,True,0.04065067321062088,0.007197802420705557
codecontests_java_194,write_below,write,below,-0.84765625,-0.88671875,0.0390625,True,False,0.03955159708857536,0.07641107589006424
codecontests_java_194,develop_file,develop,file,-0.2734375,-0.1552734375,-0.1181640625,False,True,0.028664961457252502,0.008716407231986523
codecontests_java_194,develop_below,develop,below,-0.2255859375,0.0,-0.2255859375,False,True,0.027369381859898567,0.06664489954710007
mbpp_python_194,write_file,write,file,0.0,-0.70703125,0.70703125,False,True,0.02220802754163742,0.008806774392724037
mbpp_python_194,write_below,write,below,-0.51171875,-0.0771484375,-0.4345703125,False,True,0.024630529806017876,0.04205005615949631
mbpp_python_194,develop_file,develop,file,-1.078125,-0.033203125,-1.044921875,False,True,0.013422722928225994,0.010767011903226376
mbpp_python_194,develop_below,develop,below,-1.2734375,0.0,-1.2734375,False,True,0.017301594838500023,0.03644736111164093
apps_python_195,write_file,write,file,0.0,-1.8828125,1.8828125,True,False,0.022932639345526695,0.006075635552406311
apps_python_195,write_below,write,below,-0.27734375,-2.671875,2.39453125,True,False,0.025096815079450607,0.032917317003011703
apps_python_195,develop_file,develop,file,-1.765625,-0.38671875,-1.37890625,False,True,0.01232897024601698,0.007665320765227079
apps_python_195,develop_below,develop,below,-0.9453125,0.0,-0.9453125,False,True,0.014000358991324902,0.02709164470434189
codecontests_cpp_195,write_file,write,file,0.0,-1.078125,1.078125,True,False,0.039402857422828674,0.010189303196966648
codecontests_cpp_195,write_below,write,below,-3.171875,-0.021484375,-3.150390625,False,True,0.03182561695575714,0.0660616010427475
codecontests_cpp_195,develop_file,develop,file,-5.25,-0.0272216796875,-5.2227783203125,False,True,0.023536676540970802,0.011514216661453247
codecontests_cpp_195,develop_below,develop,below,-6.6875,0.0,-6.6875,False,True,0.02001618966460228,0.0551261343061924
codecontests_java_195,write_file,write,file,0.0,-0.11767578125,0.11767578125,False,True,0.030131760984659195,0.0057302662171423435
codecontests_java_195,write_below,write,below,-0.01068115234375,-0.0576171875,0.04693603515625,False,True,0.030652208253741264,0.042339760810136795
codecontests_java_195,develop_file,develop,file,-0.04296875,-0.08251953125,0.03955078125,False,True,0.017695985734462738,0.006762214470654726
codecontests_java_195,develop_below,develop,below,-0.087890625,0.0,-0.087890625,False,True,0.017842000350356102,0.031727444380521774
apps_python_196,write_file,write,file,0.0,-1.109375,1.109375,True,False,0.026666367426514626,0.007388220634311438
apps_python_196,write_below,write,below,-0.01153564453125,-1.390625,1.37908935546875,True,False,0.023074274882674217,0.04168156161904335
apps_python_196,develop_file,develop,file,-1.484375,-0.134765625,-1.349609375,False,True,0.0156339630484581,0.00924382358789444
apps_python_196,develop_below,develop,below,-0.75,0.0,-0.75,False,True,0.014266311191022396,0.03468071296811104
codecontests_java_196,write_file,write,file,0.0,-0.703125,0.703125,True,False,0.03353644534945488,0.004545364063233137
codecontests_java_196,write_below,write,below,-0.06396484375,-1.5859375,1.52197265625,True,False,0.026340164244174957,0.03402752801775932
codecontests_java_196,develop_file,develop,file,-4.125,-1.9453125,-2.1796875,False,True,0.0194625835865736,0.0057291253469884396
codecontests_java_196,develop_below,develop,below,-0.396484375,0.0,-0.396484375,True,False,0.014958634972572327,0.027522023767232895
apps_python_197,write_file,write,file,0.0,-3.421875,3.421875,True,False,0.01836152747273445,0.00917802657932043
apps_python_197,write_below,write,below,-0.6484375,-0.62109375,-0.02734375,True,False,0.024505706503987312,0.052532803267240524
apps_python_197,develop_file,develop,file,-1.7890625,-0.359375,-1.4296875,False,True,0.010671867989003658,0.010915945284068584
apps_python_197,develop_below,develop,below,-5.0625,0.0,-5.0625,False,True,0.01536029577255249,0.04627697542309761
codecontests_cpp_197,write_file,write,file,0.0,-1.7109375,1.7109375,True,False,0.03342550992965698,0.012446507811546326
codecontests_cpp_197,write_below,write,below,-0.10791015625,-0.91015625,0.80224609375,True,False,0.03621978312730789,0.07859008759260178
codecontests_cpp_197,develop_file,develop,file,-3.84375,-0.048828125,-3.794921875,False,True,0.025539236143231392,0.013646920211613178
codecontests_cpp_197,develop_below,develop,below,-2.625,0.0,-2.625,False,True,0.026995038613677025,0.07414756715297699
codecontests_java_197,write_file,write,file,0.0,-0.248046875,0.248046875,False,True,0.029820015653967857,0.0044510625302791595
codecontests_java_197,write_below,write,below,-0.8671875,-1.2578125,0.390625,True,False,0.020549537613987923,0.050500910729169846
codecontests_java_197,develop_file,develop,file,-0.6015625,-0.1865234375,-0.4150390625,False,True,0.017138052731752396,0.005381701979786158
codecontests_java_197,develop_below,develop,below,-0.287109375,0.0,-0.287109375,False,True,0.011821215972304344,0.042264603078365326
apps_python_198,write_file,write,file,0.0,-1.1171875,1.1171875,True,False,0.026667891070246696,0.007078936789184809
apps_python_198,write_below,write,below,-0.2216796875,-1.796875,1.5751953125,True,False,0.02029431238770485,0.04246566444635391
