sample_id,variant,rank,pos,token,attn
codecontests_cpp_256,base,5,8, call,0.030603360384702682
codecontests_java_256,clean,1,236,\n\n,0.06442300975322723
codecontests_java_256,clean,2,18, query,0.06187824159860611
codecontests_java_256,clean,3,231,assistant,0.055401742458343506
codecontests_java_256,clean,4,38,"{""",0.03194791451096535
codecontests_java_256,clean,5,149, below,0.029281774535775185
codecontests_java_256,base,1,135, the,0.13646230101585388
codecontests_java_256,base,2,236,\n\n,0.05352054908871651
codecontests_java_256,base,3,18, query,0.051951028406620026
codecontests_java_256,base,4,231,assistant,0.047163933515548706
codecontests_java_256,base,5,38,"{""",0.027654297649860382
apps_python_257,clean,1,18, query,0.06855028122663498
apps_python_257,clean,2,305,\n\n,0.05566862225532532
apps_python_257,clean,3,300,assistant,0.04229697212576866
apps_python_257,clean,4,152, below,0.041846439242362976
apps_python_257,clean,5,137, add,0.03198109567165375
apps_python_257,base,1,18, query,0.06665602326393127
apps_python_257,base,2,305,\n\n,0.05461718514561653
apps_python_257,base,3,152, below,0.04604773595929146
apps_python_257,base,4,300,assistant,0.04217882081866264
apps_python_257,base,5,38,"{""",0.028371337801218033
codecontests_cpp_257,clean,1,135, the,0.0733846053481102
codecontests_cpp_257,clean,2,256,\n\n,0.046314217150211334
codecontests_cpp_257,clean,3,18, query,0.04468652233481407
codecontests_cpp_257,clean,4,251,assistant,0.04118937626481056
codecontests_cpp_257,clean,5,149, below,0.0362112894654274
codecontests_cpp_257,base,1,135, the,0.11996854841709137
codecontests_cpp_257,base,2,256,\n\n,0.044722262769937515
codecontests_cpp_257,base,3,18, query,0.044075749814510345
codecontests_cpp_257,base,4,251,assistant,0.03929129242897034
codecontests_cpp_257,base,5,134,Develop,0.03411528840661049
codecontests_java_257,clean,1,135, the,0.07930104434490204
codecontests_java_257,clean,2,18, query,0.05096481740474701
codecontests_java_257,clean,3,251,\n\n,0.05017850920557976
codecontests_java_257,clean,4,149, below,0.04364622011780739
codecontests_java_257,clean,5,246,assistant,0.042176563292741776
codecontests_java_257,base,1,135, the,0.1607351303100586
codecontests_java_257,base,2,18, query,0.04651226848363876
codecontests_java_257,base,3,251,\n\n,0.043803710490465164
codecontests_java_257,base,4,246,assistant,0.04114934429526329
codecontests_java_257,base,5,149, below,0.04069247841835022
apps_python_258,clean,1,18, query,0.06411264091730118
apps_python_258,clean,2,238,\n\n,0.055316224694252014
apps_python_258,clean,3,233,assistant,0.046299077570438385
apps_python_258,clean,4,8, call,0.0367121547460556
apps_python_258,clean,5,38,"{""",0.031873464584350586
apps_python_258,base,1,18, query,0.06083003059029579
apps_python_258,base,2,238,\n\n,0.05329890176653862
apps_python_258,base,3,233,assistant,0.042466528713703156
apps_python_258,base,4,137, the,0.04068461433053017
apps_python_258,base,5,136, implement,0.03426981344819069
codecontests_cpp_258,clean,1,135, the,0.06605225801467896
codecontests_cpp_258,clean,2,18, query,0.06103908643126488
codecontests_cpp_258,clean,3,242,assistant,0.05144459381699562
codecontests_cpp_258,clean,4,247,\n\n,0.04894628748297691
codecontests_cpp_258,clean,5,149, below,0.03976089879870415
codecontests_cpp_258,base,1,18, query,0.06599745899438858
codecontests_cpp_258,base,2,242,assistant,0.05411430075764656
codecontests_cpp_258,base,3,247,\n\n,0.05009697005152702
codecontests_cpp_258,base,4,149, below,0.03744802623987198
codecontests_cpp_258,base,5,38,"{""",0.03682596608996391
codecontests_java_258,clean,1,18, query,0.05854331701993942
codecontests_java_258,clean,2,237,assistant,0.05598348379135132
codecontests_java_258,clean,3,242,\n\n,0.05568696931004524
codecontests_java_258,clean,4,149, below,0.034409042447805405
codecontests_java_258,clean,5,38,"{""",0.029431728646159172
codecontests_java_258,base,1,135, the,0.13720029592514038
codecontests_java_258,base,2,18, query,0.0500178299844265
codecontests_java_258,base,3,237,assistant,0.0489518903195858
codecontests_java_258,base,4,242,\n\n,0.04558172449469566
codecontests_java_258,base,5,149, below,0.03402642905712128
apps_python_259,clean,1,18, query,0.07652425020933151
apps_python_259,clean,2,243,\n\n,0.049371879547834396
apps_python_259,clean,3,238,assistant,0.04830988869071007
apps_python_259,clean,4,8, call,0.04173795133829117
apps_python_259,clean,5,38,"{""",0.036756012588739395
apps_python_259,base,1,18, query,0.07145249098539352
apps_python_259,base,2,137, the,0.049115411937236786
apps_python_259,base,3,243,\n\n,0.047137849032878876
apps_python_259,base,4,238,assistant,0.04416651651263237
apps_python_259,base,5,8, call,0.0384778194129467
codecontests_cpp_259,clean,1,18, query,0.057201698422431946
codecontests_cpp_259,clean,2,239,assistant,0.05282885953783989
codecontests_cpp_259,clean,3,244,\n\n,0.04941314831376076
codecontests_cpp_259,clean,4,149, below,0.03455973044037819
codecontests_cpp_259,clean,5,135, the,0.033226024359464645
codecontests_cpp_259,base,1,18, query,0.05878433212637901
codecontests_cpp_259,base,2,239,assistant,0.055624205619096756
codecontests_cpp_259,base,3,244,\n\n,0.05114299803972244
codecontests_cpp_259,base,4,38,"{""",0.031205760315060616
codecontests_cpp_259,base,5,149, below,0.030988659709692
codecontests_java_259,clean,1,239,\n\n,0.05883514881134033
codecontests_java_259,clean,2,18, query,0.05329662561416626
codecontests_java_259,clean,3,234,assistant,0.053052451461553574
codecontests_java_259,clean,4,149, below,0.03529876470565796
codecontests_java_259,clean,5,38,"{""",0.025311294943094254
codecontests_java_259,base,1,135, the,0.07147268205881119
codecontests_java_259,base,2,239,\n\n,0.05314743146300316
codecontests_java_259,base,3,18, query,0.048997391015291214
codecontests_java_259,base,4,234,assistant,0.048965904861688614
codecontests_java_259,base,5,149, below,0.03957899659872055
apps_python_260,clean,1,18, query,0.06720640510320663
apps_python_260,clean,2,149, below,0.0554395467042923
apps_python_260,clean,3,274,\n\n,0.044255100190639496
apps_python_260,clean,4,135, the,0.04143097251653671
apps_python_260,clean,5,269,assistant,0.03229936957359314
apps_python_260,base,1,135, the,0.1498701423406601
apps_python_260,base,2,18, query,0.05865255370736122
apps_python_260,base,3,149, below,0.04966543987393379
apps_python_260,base,4,274,\n\n,0.03669436275959015
apps_python_260,base,5,134,Design,0.0304630845785141
codecontests_java_260,clean,1,135, the,0.06687521934509277
codecontests_java_260,clean,2,240,\n\n,0.05367930978536606
codecontests_java_260,clean,3,235,assistant,0.05208003893494606
codecontests_java_260,clean,4,18, query,0.05168716982007027
codecontests_java_260,clean,5,149, below,0.03552144765853882
codecontests_java_260,base,1,135, the,0.17123118042945862
codecontests_java_260,base,2,240,\n\n,0.04678553342819214
codecontests_java_260,base,3,235,assistant,0.04642016440629959
codecontests_java_260,base,4,18, query,0.04530109837651253
codecontests_java_260,base,5,149, below,0.033765606582164764
apps_python_261,clean,1,18, query,0.08296409994363785
apps_python_261,clean,2,205,\n\n,0.04738135635852814
apps_python_261,clean,3,200,assistant,0.04393788427114487
apps_python_261,clean,4,8, call,0.03797594830393791
apps_python_261,clean,5,151, below,0.03385905176401138
apps_python_261,base,1,18, query,0.07926476746797562
apps_python_261,base,2,205,\n\n,0.04778624325990677
apps_python_261,base,3,200,assistant,0.041632454842329025
apps_python_261,base,4,137, the,0.03893478587269783
apps_python_261,base,5,8, call,0.03643360361456871
codecontests_cpp_261,clean,1,135, the,0.05932356417179108
codecontests_cpp_261,clean,2,18, query,0.05812528729438782
codecontests_cpp_261,clean,3,248,\n\n,0.047821126878261566
codecontests_cpp_261,clean,4,149, below,0.04574614018201828
codecontests_cpp_261,clean,5,243,assistant,0.03987610712647438
codecontests_cpp_261,base,1,135, the,0.11108100414276123
codecontests_cpp_261,base,2,18, query,0.054929912090301514
codecontests_cpp_261,base,3,248,\n\n,0.04660605266690254
codecontests_cpp_261,base,4,149, below,0.03750784695148468
codecontests_cpp_261,base,5,243,assistant,0.03741053491830826
codecontests_java_261,clean,1,18, query,0.05835537239909172
codecontests_java_261,clean,2,244,\n\n,0.05677472800016403
codecontests_java_261,clean,3,239,assistant,0.049733009189367294
codecontests_java_261,clean,4,150, below,0.03406431898474693
codecontests_java_261,clean,5,38,"{""",0.030074285343289375
codecontests_java_261,base,1,136, the,0.1015833243727684
codecontests_java_261,base,2,18, query,0.05262851342558861
codecontests_java_261,base,3,244,\n\n,0.04741096496582031
codecontests_java_261,base,4,239,assistant,0.04348306357860565
codecontests_java_261,base,5,135,ise,0.03440836817026138
apps_python_262,clean,1,18, query,0.05915147811174393
apps_python_262,clean,2,220,\n\n,0.05108906701207161
apps_python_262,clean,3,215,assistant,0.040132250636816025
apps_python_262,clean,4,135, the,0.03160153329372406
apps_python_262,clean,5,149, below,0.031310759484767914
apps_python_262,base,1,135, the,0.12746773660182953
apps_python_262,base,2,18, query,0.054548244923353195
apps_python_262,base,3,220,\n\n,0.04286525398492813
apps_python_262,base,4,215,assistant,0.03663736581802368
apps_python_262,base,5,149, below,0.028243621811270714
codecontests_cpp_262,clean,1,18, query,0.05630137771368027
codecontests_cpp_262,clean,2,224,\n\n,0.05413278564810753
codecontests_cpp_262,clean,3,219,assistant,0.05380852520465851
codecontests_cpp_262,clean,4,137, the,0.034374356269836426
codecontests_cpp_262,clean,5,38,"{""",0.027533268555998802
codecontests_cpp_262,base,1,224,\n\n,0.05262749642133713
codecontests_cpp_262,base,2,18, query,0.051658086478710175
codecontests_cpp_262,base,3,219,assistant,0.05082874372601509
codecontests_cpp_262,base,4,137, the,0.047791603952646255
codecontests_cpp_262,base,5,136, implement,0.03471393510699272
codecontests_java_262,clean,1,219,\n\n,0.056562818586826324
codecontests_java_262,clean,2,214,assistant,0.05045592784881592
codecontests_java_262,clean,3,18, query,0.04936737194657326
codecontests_java_262,clean,4,137, the,0.03428089991211891
codecontests_java_262,clean,5,24, function,0.0269493255764246
codecontests_java_262,base,1,219,\n\n,0.057042624801397324
codecontests_java_262,base,2,214,assistant,0.04696435481309891
codecontests_java_262,base,3,18, query,0.046703584492206573
codecontests_java_262,base,4,137, the,0.04454445093870163
codecontests_java_262,base,5,136, implement,0.03908209875226021
apps_python_263,clean,1,18, query,0.059376806020736694
apps_python_263,clean,2,135, the,0.05388571694493294
apps_python_263,clean,3,200,\n\n,0.04815345257520676
apps_python_263,clean,4,149, below,0.046420060098171234
apps_python_263,clean,5,195,assistant,0.03802806884050369
apps_python_263,base,1,135, the,0.11425477266311646
apps_python_263,base,2,18, query,0.05904310941696167
apps_python_263,base,3,200,\n\n,0.04701073467731476
apps_python_263,base,4,195,assistant,0.0355004221200943
apps_python_263,base,5,149, below,0.03396688774228096
codecontests_cpp_263,clean,1,135, the,0.05364478752017021
codecontests_cpp_263,clean,2,18, query,0.053151942789554596
codecontests_cpp_263,clean,3,243,\n\n,0.049120865762233734
codecontests_cpp_263,clean,4,238,assistant,0.04590766504406929
codecontests_cpp_263,clean,5,149, below,0.039841096848249435
codecontests_cpp_263,base,1,135, the,0.09459902346134186
codecontests_cpp_263,base,2,18, query,0.051761940121650696
codecontests_cpp_263,base,3,243,\n\n,0.0498531311750412
codecontests_cpp_263,base,4,238,assistant,0.045210257172584534
codecontests_cpp_263,base,5,149, below,0.03166041150689125
codecontests_java_263,clean,1,238,\n\n,0.062226876616477966
codecontests_java_263,clean,2,18, query,0.05453648790717125
codecontests_java_263,clean,3,233,assistant,0.047783516347408295
codecontests_java_263,clean,4,149, below,0.03383794054389
codecontests_java_263,clean,5,38,"{""",0.0278623104095459
codecontests_java_263,base,1,135, the,0.13920743763446808
codecontests_java_263,base,2,238,\n\n,0.05324742943048477
codecontests_java_263,base,3,18, query,0.047891825437545776
codecontests_java_263,base,4,233,assistant,0.04114002734422684
codecontests_java_263,base,5,149, below,0.028734996914863586
codecontests_cpp_264,clean,1,18, query,0.05941135808825493
codecontests_cpp_264,clean,2,232,\n\n,0.052011556923389435
codecontests_cpp_264,clean,3,227,assistant,0.05144115909934044
codecontests_cpp_264,clean,4,152, below,0.0303335040807724
codecontests_cpp_264,clean,5,14, assist,0.027153125032782555
codecontests_cpp_264,base,1,18, query,0.059258200228214264
codecontests_cpp_264,base,2,232,\n\n,0.05148250237107277
codecontests_cpp_264,base,3,227,assistant,0.049425557255744934
codecontests_cpp_264,base,4,152, below,0.03227792680263519
codecontests_cpp_264,base,5,14, assist,0.027321141213178635
codecontests_java_264,clean,1,18, query,0.05871330946683884
codecontests_java_264,clean,2,224,\n\n,0.056050922721624374
codecontests_java_264,clean,3,219,assistant,0.0531432069838047
codecontests_java_264,clean,4,38,"{""",0.029483206570148468
codecontests_java_264,clean,5,149, below,0.026476986706256866
codecontests_java_264,base,1,135, the,0.125345841050148
codecontests_java_264,base,2,18, query,0.052050791680812836
codecontests_java_264,base,3,224,\n\n,0.04823649302124977
codecontests_java_264,base,4,219,assistant,0.04534606635570526
codecontests_java_264,base,5,38,"{""",0.02613915503025055
apps_python_265,clean,1,18, query,0.05997070297598839
apps_python_265,clean,2,135, the,0.05848781764507294
apps_python_265,clean,3,238,\n\n,0.05054255202412605
apps_python_265,clean,4,233,assistant,0.04037264361977577
apps_python_265,clean,5,8, call,0.03216398507356644
apps_python_265,base,1,135, the,0.08739355206489563
apps_python_265,base,2,18, query,0.0566307008266449
apps_python_265,base,3,238,\n\n,0.04700566828250885
apps_python_265,base,4,233,assistant,0.038460757583379745
apps_python_265,base,5,8, call,0.03011106513440609
codecontests_cpp_265,clean,1,136, the,0.06617944687604904
codecontests_cpp_265,clean,2,18, query,0.05263474956154823
codecontests_cpp_265,clean,3,284,\n\n,0.042023710906505585
codecontests_cpp_265,clean,4,134,Write,0.03974667191505432
codecontests_cpp_265,clean,5,150, below,0.038983143866062164
codecontests_cpp_265,base,1,18, query,0.059027016162872314
codecontests_cpp_265,base,2,136, the,0.049704547971487045
codecontests_cpp_265,base,3,284,\n\n,0.04587328061461449
codecontests_cpp_265,base,4,279,assistant,0.04326580464839935
codecontests_cpp_265,base,5,150, below,0.04087052866816521
codecontests_java_265,clean,1,150, below,0.05964082479476929
codecontests_java_265,clean,2,18, query,0.05730954557657242
codecontests_java_265,clean,3,279,\n\n,0.050545696169137955
codecontests_java_265,clean,4,274,assistant,0.04067115858197212
codecontests_java_265,clean,5,136, the,0.03025394305586815
codecontests_java_265,base,1,136, the,0.11903024464845657
codecontests_java_265,base,2,18, query,0.05120115354657173
codecontests_java_265,base,3,150, below,0.04877101257443428
codecontests_java_265,base,4,279,\n\n,0.04269808158278465
codecontests_java_265,base,5,274,assistant,0.03454208001494408
apps_python_266,clean,1,18, query,0.07220890372991562
apps_python_266,clean,2,236,\n\n,0.04825142025947571
apps_python_266,clean,3,231,assistant,0.044110920280218124
apps_python_266,clean,4,38,"{""",0.03613097593188286
apps_python_266,clean,5,135, the,0.035929515957832336
apps_python_266,base,1,135, the,0.1196599155664444
apps_python_266,base,2,18, query,0.06541170924901962
apps_python_266,base,3,236,\n\n,0.04231848567724228
apps_python_266,base,4,231,assistant,0.04046348109841347
apps_python_266,base,5,38,"{""",0.034561026841402054
codecontests_java_266,clean,1,135, the,0.06527811288833618
codecontests_java_266,clean,2,18, query,0.060672808438539505
codecontests_java_266,clean,3,227,\n\n,0.05149361863732338
codecontests_java_266,clean,4,222,assistant,0.04441593959927559
codecontests_java_266,clean,5,149, below,0.040404994040727615
codecontests_java_266,base,1,135, the,0.17996008694171906
codecontests_java_266,base,2,18, query,0.05236908048391342
codecontests_java_266,base,3,227,\n\n,0.041720785200595856
codecontests_java_266,base,4,222,assistant,0.037698112428188324
codecontests_java_266,base,5,149, below,0.03436046466231346
apps_python_267,clean,1,18, query,0.054154206067323685
apps_python_267,clean,2,328,\n\n,0.045385051518678665
apps_python_267,clean,3,136, implement,0.043140675872564316
apps_python_267,clean,4,137, the,0.04146041348576546
apps_python_267,clean,5,151, below,0.03807540237903595
apps_python_267,base,1,18, query,0.054870858788490295
apps_python_267,base,2,328,\n\n,0.04532529041171074
apps_python_267,base,3,151, below,0.04300341382622719
apps_python_267,base,4,161," """"""\n",0.04038422182202339
apps_python_267,base,5,137, the,0.038460325449705124
codecontests_java_267,clean,1,243,\n\n,0.058745767921209335
codecontests_java_267,clean,2,18, query,0.056851424276828766
codecontests_java_267,clean,3,238,assistant,0.039223238825798035
codecontests_java_267,clean,4,137, the,0.03132445737719536
codecontests_java_267,clean,5,8, call,0.03054816648364067
codecontests_java_267,base,1,243,\n\n,0.05626426637172699
codecontests_java_267,base,2,18, query,0.05526290833950043
codecontests_java_267,base,3,238,assistant,0.038476426154375076
codecontests_java_267,base,4,137, the,0.03641737252473831
codecontests_java_267,base,5,151, below,0.030076855793595314
apps_python_268,clean,1,18, query,0.07706352323293686
apps_python_268,clean,2,135, the,0.05654095858335495
apps_python_268,clean,3,217,\n\n,0.043578777462244034
apps_python_268,clean,4,212,assistant,0.03810884803533554
apps_python_268,clean,5,149, below,0.03369517996907234
apps_python_268,base,1,135, the,0.08947712928056717
apps_python_268,base,2,18, query,0.07519396394491196
apps_python_268,base,3,217,\n\n,0.04460936412215233
apps_python_268,base,4,212,assistant,0.03766432777047157
apps_python_268,base,5,134,Implement,0.0330205075442791
codecontests_cpp_268,clean,1,135, the,0.05672413855791092
codecontests_cpp_268,clean,2,18, query,0.05104230344295502
codecontests_cpp_268,clean,3,241,\n\n,0.04942106828093529
codecontests_cpp_268,clean,4,236,assistant,0.04502518102526665
codecontests_cpp_268,clean,5,149, below,0.043682705610990524
codecontests_cpp_268,base,1,135, the,0.10886896401643753
codecontests_cpp_268,base,2,18, query,0.050337400287389755
codecontests_cpp_268,base,3,241,\n\n,0.047567903995513916
codecontests_cpp_268,base,4,236,assistant,0.042292483150959015
codecontests_cpp_268,base,5,149, below,0.03619594871997833
codecontests_java_268,clean,1,237,\n\n,0.05852669104933739
codecontests_java_268,clean,2,18, query,0.05713129788637161
codecontests_java_268,clean,3,232,assistant,0.050386589020490646
codecontests_java_268,clean,4,38,"{""",0.032567914575338364
codecontests_java_268,clean,5,8, call,0.02656494826078415
codecontests_java_268,base,1,136, the,0.09213682264089584
codecontests_java_268,base,2,237,\n\n,0.05243143066763878
codecontests_java_268,base,3,18, query,0.04926600307226181
codecontests_java_268,base,4,232,assistant,0.043946485966444016
codecontests_java_268,base,5,150, below,0.028722766786813736
apps_python_270,clean,1,18, query,0.08933612704277039
apps_python_270,clean,2,228,\n\n,0.050786249339580536
apps_python_270,clean,3,223,assistant,0.04451755806803703
apps_python_270,clean,4,38,"{""",0.03193211182951927
apps_python_270,clean,5,17, user,0.028430642560124397
apps_python_270,base,1,18, query,0.09178292006254196
apps_python_270,base,2,228,\n\n,0.05105960741639137
apps_python_270,base,3,223,assistant,0.045189522206783295
apps_python_270,base,4,38,"{""",0.03337832912802696
apps_python_270,base,5,17, user,0.02916475385427475
codecontests_java_270,clean,1,135, the,0.14879053831100464
codecontests_java_270,clean,2,18, query,0.052406616508960724
codecontests_java_270,clean,3,217,\n\n,0.05088058114051819
codecontests_java_270,clean,4,212,assistant,0.04043242707848549
codecontests_java_270,clean,5,149, below,0.02911972999572754
codecontests_java_270,base,1,135, the,0.18758201599121094
codecontests_java_270,base,2,18, query,0.051213111728429794
codecontests_java_270,base,3,217,\n\n,0.04759340360760689
codecontests_java_270,base,4,212,assistant,0.038986433297395706
codecontests_java_270,base,5,134,Craft,0.033736616373062134
codecontests_java_271,clean,1,18, query,0.06947075575590134
codecontests_java_271,clean,2,214,\n\n,0.05375604331493378
codecontests_java_271,clean,3,209,assistant,0.05033162236213684
codecontests_java_271,clean,4,149, below,0.0484769232571125
codecontests_java_271,clean,5,135, the,0.0316246896982193
codecontests_java_271,base,1,135, the,0.1920045167207718
codecontests_java_271,base,2,18, query,0.053743232041597366
codecontests_java_271,base,3,214,\n\n,0.04241568595170975
codecontests_java_271,base,4,209,assistant,0.03977829962968826
codecontests_java_271,base,5,134,Craft,0.03963195160031319
mbpp_python_271,clean,1,18, query,0.060233812779188156
mbpp_python_271,clean,2,136, the,0.058804675936698914
mbpp_python_271,clean,3,237,\n\n,0.04498729109764099
mbpp_python_271,clean,4,232,assistant,0.0445006899535656
mbpp_python_271,clean,5,38,"{""",0.032016076147556305
mbpp_python_271,base,1,18, query,0.06683631986379623
mbpp_python_271,base,2,232,assistant,0.04792436957359314
mbpp_python_271,base,3,237,\n\n,0.04669879749417305
mbpp_python_271,base,4,136, the,0.038872264325618744
mbpp_python_271,base,5,8, call,0.03512674197554588
apps_python_272,clean,1,18, query,0.08288290351629257
apps_python_272,clean,2,233,\n\n,0.0498928464949131
apps_python_272,clean,3,228,assistant,0.037795934826135635
apps_python_272,clean,4,38,"{""",0.031814925372600555
apps_python_272,clean,5,150, below,0.029471920803189278
apps_python_272,base,1,136, the,0.08959907293319702
apps_python_272,base,2,18, query,0.07216735184192657
apps_python_272,base,3,233,\n\n,0.04423951357603073
apps_python_272,base,4,135,ise,0.037154823541641235
apps_python_272,base,5,228,assistant,0.032678570598363876
codecontests_cpp_272,clean,1,135, the,0.13551703095436096
codecontests_cpp_272,clean,2,307,assistant,0.04045036807656288
codecontests_cpp_272,clean,3,18, query,0.04042348638176918
codecontests_cpp_272,clean,4,312,\n\n,0.03952860087156296
codecontests_cpp_272,clean,5,136, function,0.03679077699780464
codecontests_cpp_272,base,1,18, query,0.052028439939022064
codecontests_cpp_272,base,2,307,assistant,0.050729211419820786
codecontests_cpp_272,base,3,312,\n\n,0.047739382833242416
codecontests_cpp_272,base,4,149, below,0.028323370963335037
codecontests_cpp_272,base,5,134,Author,0.027251766994595528
codecontests_java_272,clean,1,18, query,0.052144020795822144
codecontests_java_272,clean,2,149, below,0.04935973510146141
codecontests_java_272,clean,3,307,\n\n,0.04905569553375244
codecontests_java_272,clean,4,302,assistant,0.04648669436573982
codecontests_java_272,clean,5,38,"{""",0.024649104103446007
codecontests_java_272,base,1,135, the,0.07367639243602753
codecontests_java_272,base,2,149, below,0.051481522619724274
codecontests_java_272,base,3,18, query,0.048269156366586685
codecontests_java_272,base,4,307,\n\n,0.04403755068778992
codecontests_java_272,base,5,302,assistant,0.042852528393268585
apps_python_273,clean,1,18, query,0.07243181020021439
apps_python_273,clean,2,223,\n\n,0.05342905968427658
apps_python_273,clean,3,218,assistant,0.045235272496938705
apps_python_273,clean,4,137, the,0.0332086980342865
apps_python_273,clean,5,38,"{""",0.032859716564416885
apps_python_273,base,1,18, query,0.07330206781625748
apps_python_273,base,2,223,\n\n,0.053924188017845154
apps_python_273,base,3,218,assistant,0.044341471046209335
apps_python_273,base,4,137, the,0.034547094255685806
apps_python_273,base,5,38,"{""",0.03326468542218208
codecontests_java_273,clean,1,225,\n\n,0.061191316694021225
codecontests_java_273,clean,2,18, query,0.05399118363857269
codecontests_java_273,clean,3,220,assistant,0.05279601365327835
codecontests_java_273,clean,4,137, the,0.03471509739756584
codecontests_java_273,clean,5,38,"{""",0.02791806310415268
codecontests_java_273,base,1,225,\n\n,0.05950508639216423
codecontests_java_273,base,2,18, query,0.05519704148173332
codecontests_java_273,base,3,220,assistant,0.052044183015823364
codecontests_java_273,base,4,137, the,0.03561342507600784
codecontests_java_273,base,5,38,"{""",0.028447071090340614
mbpp_python_273,clean,1,18, query,0.06458434462547302
mbpp_python_273,clean,2,219,\n\n,0.04921039193868637
mbpp_python_273,clean,3,214,assistant,0.04653530940413475
mbpp_python_273,clean,4,137, the,0.032557256519794464
mbpp_python_273,clean,5,38,"{""",0.03133320063352585
mbpp_python_273,base,1,18, query,0.05970430746674538
mbpp_python_273,base,2,219,\n\n,0.048536159098148346
mbpp_python_273,base,3,137, the,0.044489484280347824
mbpp_python_273,base,4,214,assistant,0.042813364416360855
mbpp_python_273,base,5,136, implement,0.03875879570841789
apps_python_274,clean,1,18, query,0.07218930125236511
apps_python_274,clean,2,239,assistant,0.04606340080499649
apps_python_274,clean,3,244,\n\n,0.044455308467149734
apps_python_274,clean,4,8, call,0.040948543697595596
apps_python_274,clean,5,38,"{""",0.03699934482574463
apps_python_274,base,1,18, query,0.07175718247890472
apps_python_274,base,2,244,\n\n,0.04376949369907379
apps_python_274,base,3,239,assistant,0.04311254993081093
apps_python_274,base,4,8, call,0.0407111756503582
apps_python_274,base,5,38,"{""",0.03728499636054039
codecontests_cpp_274,clean,1,18, query,0.062321726232767105
codecontests_cpp_274,clean,2,135, the,0.05515672639012337
codecontests_cpp_274,clean,3,229,\n\n,0.05195062607526779
codecontests_cpp_274,clean,4,224,assistant,0.04742620512843132
codecontests_cpp_274,clean,5,149, below,0.04185228422284126
codecontests_cpp_274,base,1,135, the,0.09250132739543915
codecontests_cpp_274,base,2,18, query,0.058120064437389374
codecontests_cpp_274,base,3,229,\n\n,0.04785528779029846
codecontests_cpp_274,base,4,224,assistant,0.04458736255764961
codecontests_cpp_274,base,5,149, below,0.03996152803301811
codecontests_java_274,clean,1,18, query,0.06643979996442795
codecontests_java_274,clean,2,229,\n\n,0.05568341910839081
codecontests_java_274,clean,3,149, below,0.04913356155157089
codecontests_java_274,clean,4,224,assistant,0.04576856270432472
codecontests_java_274,clean,5,135, the,0.03407642990350723
codecontests_java_274,base,1,135, the,0.12664367258548737
codecontests_java_274,base,2,18, query,0.060724787414073944
codecontests_java_274,base,3,229,\n\n,0.051168862730264664
codecontests_java_274,base,4,224,assistant,0.04218734800815582
codecontests_java_274,base,5,149, below,0.04077044501900673
apps_python_275,clean,1,18, query,0.059843096882104874
apps_python_275,clean,2,220,\n\n,0.04977201670408249
apps_python_275,clean,3,215,assistant,0.04170116409659386
apps_python_275,clean,4,24, function,0.030497310683131218
apps_python_275,clean,5,38,"{""",0.029925743117928505
apps_python_275,base,1,135, the,0.17351949214935303
apps_python_275,base,2,18, query,0.04748738184571266
apps_python_275,base,3,220,\n\n,0.0405135378241539
apps_python_275,base,4,215,assistant,0.03380525857210159
apps_python_275,base,5,149, below,0.024756455793976784
codecontests_java_275,clean,1,18, query,0.06301476806402206
codecontests_java_275,clean,2,149, below,0.052347954362630844
codecontests_java_275,clean,3,135, the,0.050743620842695236
codecontests_java_275,clean,4,228,\n\n,0.04835008829832077
codecontests_java_275,clean,5,223,assistant,0.04496671259403229
codecontests_java_275,base,1,135, the,0.15340827405452728
codecontests_java_275,base,2,18, query,0.058743249624967575
codecontests_java_275,base,3,228,\n\n,0.04229116812348366
codecontests_java_275,base,4,149, below,0.04116387292742729
codecontests_java_275,base,5,223,assistant,0.041103463619947433
codecontests_cpp_276,clean,1,239,\n\n,0.054266557097435
codecontests_cpp_276,clean,2,18, query,0.05129614472389221
codecontests_cpp_276,clean,3,234,assistant,0.04930875077843666
codecontests_cpp_276,clean,4,137, add,0.028928006067872047
codecontests_cpp_276,clean,5,14, assist,0.025343451648950577
codecontests_cpp_276,base,1,239,\n\n,0.05443001911044121
codecontests_cpp_276,base,2,18, query,0.05042270943522453
codecontests_cpp_276,base,3,234,assistant,0.04841510206460953
codecontests_cpp_276,base,4,14, assist,0.025243964046239853
codecontests_cpp_276,base,5,38,"{""",0.024885691702365875
codecontests_java_276,clean,1,18, query,0.06006588786840439
codecontests_java_276,clean,2,231,\n\n,0.053301624953746796
codecontests_java_276,clean,3,226,assistant,0.04645393788814545
codecontests_java_276,clean,4,149, below,0.04206502065062523
codecontests_java_276,clean,5,135, the,0.03221765160560608
codecontests_java_276,base,1,135, the,0.14334261417388916
codecontests_java_276,base,2,18, query,0.050174567848443985
codecontests_java_276,base,3,231,\n\n,0.04379326477646828
codecontests_java_276,base,4,226,assistant,0.04088631644845009
codecontests_java_276,base,5,149, below,0.038480523973703384
mbpp_python_276,clean,1,18, query,0.07823597639799118
mbpp_python_276,clean,2,136, the,0.05606742203235626
mbpp_python_276,clean,3,229,\n\n,0.04500815272331238
mbpp_python_276,clean,4,150, below,0.03940615430474281
mbpp_python_276,clean,5,224,assistant,0.03615759685635567
mbpp_python_276,base,1,18, query,0.08647161722183228
mbpp_python_276,base,2,229,\n\n,0.04529555141925812
