sample_id,variant,tool_endpoint_score,no_tool_endpoint_score,tool_top1_id,tool_top1_is_tool_call,tool_boundary_flip
apps_python_321,clean_no_protocol,-8.6875,-0.5546875,40,False,False
codecontests_java_321,clean_full,0.0,-5.84375,151657,True,True
codecontests_java_321,corrupt_full,-3.4375,0.0,40,False,False
codecontests_java_321,clean_no_schema,-0.470703125,-2.5625,151657,True,True
codecontests_java_321,clean_schema_mismatch,-0.0245361328125,-3.46875,151657,True,True
codecontests_java_321,clean_no_protocol,-16.375,-6.875,1978,False,False
mbpp_python_321,clean_full,0.0,-2.8125,151657,True,True
mbpp_python_321,corrupt_full,-2.53125,0.0,40,False,False
mbpp_python_321,clean_no_schema,-3.453125,-0.068359375,40,False,False
mbpp_python_321,clean_schema_mismatch,-3.90625,-0.09228515625,40,False,False
mbpp_python_321,clean_no_protocol,-11.125,-0.66796875,40,False,False
apps_python_322,clean_full,0.0,-3.390625,151657,True,True
apps_python_322,corrupt_full,-3.671875,0.0,40,False,False
apps_python_322,clean_no_schema,-0.412109375,-1.4765625,151657,True,True
apps_python_322,clean_schema_mismatch,-3.984375,-0.08447265625,40,False,False
apps_python_322,clean_no_protocol,-7.875,-0.79296875,40,False,False
codecontests_cpp_322,clean_full,0.0,-3.09375,151657,True,True
codecontests_cpp_322,corrupt_full,-3.484375,0.0,40,False,False
codecontests_cpp_322,clean_no_schema,-2.4375,-0.04541015625,40,False,False
codecontests_cpp_322,clean_schema_mismatch,-1.796875,-0.08544921875,40,False,False
codecontests_cpp_322,clean_no_protocol,-10.5625,-0.26953125,40,False,False
codecontests_java_322,clean_full,0.0,-1.8984375,151657,True,True
codecontests_java_322,corrupt_full,-4.3125,0.0,40,False,False
codecontests_java_322,clean_no_schema,-6.1875,-0.07080078125,40,False,False
codecontests_java_322,clean_schema_mismatch,-2.296875,-0.052001953125,40,False,False
codecontests_java_322,clean_no_protocol,-10.0625,-0.546875,40,False,False
apps_python_323,clean_full,0.0,-2.5625,151657,True,True
apps_python_323,corrupt_full,-2.109375,0.0,40,False,False
apps_python_323,clean_no_schema,-1.6953125,-0.09619140625,40,False,False
apps_python_323,clean_schema_mismatch,-7.25,-0.42578125,40,False,False
apps_python_323,clean_no_protocol,-7.0,-0.51953125,40,False,False
codecontests_cpp_323,clean_full,0.0,-2.375,151657,True,True
codecontests_cpp_323,corrupt_full,-2.140625,0.0,40,False,False
codecontests_cpp_323,clean_no_schema,-3.140625,-0.1630859375,40,False,False
codecontests_cpp_323,clean_schema_mismatch,-10.125,-0.67578125,40,False,False
codecontests_cpp_323,clean_no_protocol,-15.125,-1.203125,40,False,False
codecontests_java_323,clean_full,0.0,-2.890625,151657,True,True
codecontests_java_323,corrupt_full,-4.65625,0.0,40,False,False
codecontests_java_323,clean_no_schema,-2.46875,-0.150390625,40,False,False
codecontests_java_323,clean_schema_mismatch,-4.59375,-0.06884765625,40,False,False
codecontests_java_323,clean_no_protocol,-19.75,-1.4765625,1249,False,False
apps_python_324,clean_full,0.0,-2.09375,151657,True,True
apps_python_324,corrupt_full,-3.640625,0.0,40,False,False
apps_python_324,clean_no_schema,-0.9375,-0.5625,40,False,False
apps_python_324,clean_schema_mismatch,-4.40625,-0.04296875,40,False,False
apps_python_324,clean_no_protocol,-8.625,-0.421875,40,False,False
codecontests_java_324,clean_full,0.0,-3.578125,151657,True,True
codecontests_java_324,corrupt_full,-7.15625,0.0,40,False,False
codecontests_java_324,clean_no_schema,-9.3125,-0.359375,40,False,False
codecontests_java_324,clean_schema_mismatch,-8.9375,-0.126953125,40,False,False
codecontests_java_324,clean_no_protocol,-17.625,-1.109375,785,False,False
apps_python_325,clean_full,0.0,-2.078125,151657,True,True
apps_python_325,corrupt_full,-3.65625,0.0,40,False,False
apps_python_325,clean_no_schema,-1.3984375,-0.302734375,40,False,False
apps_python_325,clean_schema_mismatch,-5.4375,-0.279296875,40,False,False
apps_python_325,clean_no_protocol,-8.875,-0.251953125,40,False,False
codecontests_java_325,clean_full,0.0,-3.28125,151657,True,True
codecontests_java_325,corrupt_full,-5.15625,0.0,40,False,False
codecontests_java_325,clean_no_schema,-7.28125,-0.41796875,40,False,False
codecontests_java_325,clean_schema_mismatch,-3.625,-0.126953125,40,False,False
codecontests_java_325,clean_no_protocol,-9.125,-2.1875,73594,False,False
mbpp_python_325,clean_full,0.0,-2.078125,151657,True,True
mbpp_python_325,corrupt_full,-4.5625,0.0,40,False,False
mbpp_python_325,clean_no_schema,-1.1875,-0.482421875,40,False,False
mbpp_python_325,clean_schema_mismatch,-4.9375,-0.333984375,40,False,False
mbpp_python_325,clean_no_protocol,-8.9375,-0.66796875,40,False,False
apps_python_326,clean_full,0.0,-3.25,151657,True,True
apps_python_326,corrupt_full,-4.4375,0.0,40,False,False
apps_python_326,clean_no_schema,-6.375,-0.314453125,40,False,False
apps_python_326,clean_schema_mismatch,-3.421875,-0.11279296875,40,False,False
apps_python_326,clean_no_protocol,-9.6875,-0.1318359375,40,False,False
codecontests_cpp_326,clean_full,0.0,-4.09375,151657,True,True
codecontests_cpp_326,corrupt_full,-5.125,0.0,40,False,False
codecontests_cpp_326,clean_no_schema,-3.53125,-0.0927734375,40,False,False
codecontests_cpp_326,clean_schema_mismatch,-5.1875,-0.062255859375,40,False,False
codecontests_cpp_326,clean_no_protocol,-13.75,-0.85546875,785,False,False
codecontests_java_326,clean_full,0.0,-6.21875,151657,True,True
codecontests_java_326,corrupt_full,-8.75,0.0,40,False,False
codecontests_java_326,clean_no_schema,-8.4375,-0.314453125,40,False,False
codecontests_java_326,clean_schema_mismatch,-10.875,-0.470703125,40,False,False
codecontests_java_326,clean_no_protocol,-11.0625,-0.3203125,40,False,False
apps_python_327,clean_full,0.0,-3.359375,151657,True,True
apps_python_327,corrupt_full,-4.0625,0.0,40,False,False
apps_python_327,clean_no_schema,-0.890625,-0.427734375,40,False,False
apps_python_327,clean_schema_mismatch,-4.28125,-0.08935546875,40,False,False
apps_python_327,clean_no_protocol,-16.125,-0.27734375,40,False,False
codecontests_cpp_327,clean_full,0.0,-2.453125,151657,True,True
codecontests_cpp_327,corrupt_full,-3.046875,0.0,40,False,False
codecontests_cpp_327,clean_no_schema,-5.46875,-0.09521484375,40,False,False
codecontests_cpp_327,clean_schema_mismatch,-6.9375,-0.404296875,40,False,False
codecontests_cpp_327,clean_no_protocol,-15.3125,-0.65625,40,False,False
codecontests_java_327,clean_full,0.0,-3.171875,151657,True,True
codecontests_java_327,corrupt_full,-5.875,0.0,40,False,False
codecontests_java_327,clean_no_schema,-10.0,-0.298828125,40,False,False
codecontests_java_327,clean_schema_mismatch,-4.34375,-0.1708984375,40,False,False
codecontests_java_327,clean_no_protocol,-20.375,-0.244140625,40,False,False
mbpp_python_327,clean_full,0.0,-2.15625,151657,True,True
mbpp_python_327,corrupt_full,-4.34375,0.0,40,False,False
mbpp_python_327,clean_no_schema,-6.96875,-0.022216796875,40,False,False
mbpp_python_327,clean_schema_mismatch,-4.46875,-0.06396484375,40,False,False
mbpp_python_327,clean_no_protocol,-10.6875,-0.267578125,40,False,False
apps_python_328,clean_full,0.0,-3.703125,151657,True,True
apps_python_328,corrupt_full,-4.8125,0.0,40,False,False
apps_python_328,clean_no_schema,-1.5859375,-0.2001953125,40,False,False
apps_python_328,clean_schema_mismatch,-6.3125,-0.034423828125,40,False,False
apps_python_328,clean_no_protocol,-13.3125,-0.07373046875,40,False,False
codecontests_cpp_328,clean_full,0.0,-2.28125,151657,True,True
codecontests_cpp_328,corrupt_full,-3.71875,0.0,40,False,False
codecontests_cpp_328,clean_no_schema,-5.8125,-0.034423828125,40,False,False
codecontests_cpp_328,clean_schema_mismatch,-4.5625,-0.06591796875,40,False,False
codecontests_cpp_328,clean_no_protocol,-12.5,-0.1494140625,40,False,False
codecontests_java_328,clean_full,0.0,-6.84375,151657,True,True
codecontests_java_328,corrupt_full,-11.3125,0.0,40,False,False
codecontests_java_328,clean_no_schema,-11.0,-0.31640625,40,False,False
codecontests_java_328,clean_schema_mismatch,-0.890625,-0.640625,40,False,False
codecontests_java_328,clean_no_protocol,-11.0625,-1.484375,785,False,False
apps_python_329,clean_full,0.0,-2.625,151657,True,True
apps_python_329,corrupt_full,-3.25,0.0,40,False,False
apps_python_329,clean_no_schema,-0.796875,-0.435546875,40,False,False
apps_python_329,clean_schema_mismatch,-7.25,-0.203125,40,False,False
apps_python_329,clean_no_protocol,-9.5625,-0.345703125,40,False,False
codecontests_cpp_329,clean_full,0.0,-3.078125,151657,True,True
codecontests_cpp_329,corrupt_full,-2.59375,0.0,40,False,False
codecontests_cpp_329,clean_no_schema,-1.203125,-0.1611328125,40,False,False
codecontests_cpp_329,clean_schema_mismatch,-8.5,-0.58984375,40,False,False
codecontests_cpp_329,clean_no_protocol,-12.8125,-1.6015625,73594,False,False
codecontests_java_329,clean_full,0.0,-3.59375,151657,True,True
codecontests_java_329,corrupt_full,-5.0625,0.0,40,False,False
codecontests_java_329,clean_no_schema,-2.34375,-0.10400390625,40,False,False
codecontests_java_329,clean_schema_mismatch,-5.96875,-0.10107421875,40,False,False
codecontests_java_329,clean_no_protocol,-13.75,-0.431640625,40,False,False
apps_python_330,clean_full,0.0,-2.859375,151657,True,True
apps_python_330,corrupt_full,-4.6875,0.0,40,False,False
apps_python_330,clean_no_schema,-0.353515625,-0.87890625,151657,True,True
apps_python_330,clean_schema_mismatch,-6.375,-0.058349609375,40,False,False
apps_python_330,clean_no_protocol,-15.25,-0.76953125,40,False,False
codecontests_cpp_330,clean_full,0.0,-2.390625,151657,True,True
codecontests_cpp_330,corrupt_full,-4.46875,0.0,40,False,False
codecontests_cpp_330,clean_no_schema,-3.484375,-0.07373046875,40,False,False
codecontests_cpp_330,clean_schema_mismatch,-8.5625,-0.1357421875,40,False,False
codecontests_cpp_330,clean_no_protocol,-11.8125,-0.1142578125,40,False,False
codecontests_java_330,clean_full,0.0,-3.640625,151657,True,True
codecontests_java_330,corrupt_full,-5.6875,0.0,40,False,False
codecontests_java_330,clean_no_schema,-2.546875,-0.244140625,40,False,False
codecontests_java_330,clean_schema_mismatch,-4.1875,-0.0986328125,40,False,False
codecontests_java_330,clean_no_protocol,-13.0625,-0.72265625,40,False,False
apps_python_331,clean_full,0.0,-1.390625,151657,True,True
apps_python_331,corrupt_full,-3.65625,0.0,40,False,False
apps_python_331,clean_no_schema,-4.4375,-0.25390625,40,False,False
apps_python_331,clean_schema_mismatch,-7.5625,-0.08154296875,40,False,False
apps_python_331,clean_no_protocol,-11.5,-0.1875,40,False,False
codecontests_java_331,clean_full,0.0,-2.5625,151657,True,True
codecontests_java_331,corrupt_full,-5.6875,0.0,40,False,False
codecontests_java_331,clean_no_schema,-7.0,-0.1298828125,40,False,False
codecontests_java_331,clean_schema_mismatch,-2.15625,-0.1572265625,40,False,False
codecontests_java_331,clean_no_protocol,-15.125,-0.35546875,40,False,False
apps_python_332,clean_full,0.0,-2.84375,151657,True,True
apps_python_332,corrupt_full,-4.03125,0.0,40,False,False
apps_python_332,clean_no_schema,-0.041748046875,-2.1875,151657,True,True
apps_python_332,clean_schema_mismatch,-4.5625,-0.03857421875,40,False,False
apps_python_332,clean_no_protocol,-15.0,-0.62890625,40,False,False
codecontests_cpp_332,clean_full,0.0,-1.5390625,151657,True,True
codecontests_cpp_332,corrupt_full,-2.640625,0.0,40,False,False
codecontests_cpp_332,clean_no_schema,-4.46875,-0.1376953125,40,False,False
codecontests_cpp_332,clean_schema_mismatch,-4.9375,-0.373046875,40,False,False
codecontests_cpp_332,clean_no_protocol,-12.9375,-0.96484375,40,False,False
codecontests_java_332,clean_full,0.0,-6.03125,151657,True,True
codecontests_java_332,corrupt_full,-8.125,0.0,40,False,False
codecontests_java_332,clean_no_schema,-11.5625,-0.333984375,40,False,False
codecontests_java_332,clean_schema_mismatch,-6.25,-0.115234375,40,False,False
codecontests_java_332,clean_no_protocol,-13.3125,-0.07421875,40,False,False
apps_python_333,clean_full,0.0,-2.375,151657,True,True
apps_python_333,corrupt_full,-3.765625,0.0,40,False,False
apps_python_333,clean_no_schema,-0.52734375,-0.53515625,40,False,True
apps_python_333,clean_schema_mismatch,-3.625,-0.016845703125,40,False,False
apps_python_333,clean_no_protocol,-15.4375,-0.1865234375,40,False,False
codecontests_cpp_333,clean_full,0.0,-2.484375,151657,True,True
codecontests_cpp_333,corrupt_full,-3.640625,0.0,40,False,False
codecontests_cpp_333,clean_no_schema,-3.5,-0.020751953125,40,False,False
codecontests_cpp_333,clean_schema_mismatch,-10.0,-0.21875,40,False,False
codecontests_cpp_333,clean_no_protocol,-19.375,-0.94921875,40,False,False
codecontests_java_333,clean_full,0.0,-4.1875,151657,True,True
codecontests_java_333,corrupt_full,-9.5,0.0,40,False,False
codecontests_java_333,clean_no_schema,-9.0,-0.53125,40,False,False
codecontests_java_333,clean_schema_mismatch,-7.46875,-0.0177001953125,40,False,False
codecontests_java_333,clean_no_protocol,-17.5,-0.515625,73594,False,False
codecontests_cpp_334,clean_full,0.0,-2.859375,151657,True,True
codecontests_cpp_334,corrupt_full,-2.390625,0.0,40,False,False
codecontests_cpp_334,clean_no_schema,-2.140625,-0.08251953125,40,False,False
codecontests_cpp_334,clean_schema_mismatch,-1.8125,-0.06787109375,40,False,False
codecontests_cpp_334,clean_no_protocol,-10.25,-0.69921875,40,False,False
codecontests_java_334,clean_full,0.0,-5.8125,151657,True,True
codecontests_java_334,corrupt_full,-11.0625,0.0,40,False,False
codecontests_java_334,clean_no_schema,-7.5,-0.15234375,40,False,False
codecontests_java_334,clean_schema_mismatch,-3.96875,-0.1708984375,40,False,False
codecontests_java_334,clean_no_protocol,-12.4375,-0.52734375,40,False,False
codecontests_cpp_335,clean_full,0.0,-3.1875,151657,True,True
codecontests_cpp_335,corrupt_full,-2.328125,0.0,40,False,False
codecontests_cpp_335,clean_no_schema,-4.375,-0.126953125,40,False,False
codecontests_cpp_335,clean_schema_mismatch,-5.375,-0.26953125,40,False,False
codecontests_cpp_335,clean_no_protocol,-17.0,-1.25,40,False,False
codecontests_java_335,clean_full,0.0,-3.515625,151657,True,True
codecontests_java_335,corrupt_full,-6.03125,0.0,40,False,False
codecontests_java_335,clean_no_schema,-6.03125,-0.04931640625,40,False,False
codecontests_java_335,clean_schema_mismatch,-6.875,-0.05517578125,40,False,False
codecontests_java_335,clean_no_protocol,-14.8125,-0.23046875,40,False,False
mbpp_python_335,clean_full,0.0,-2.59375,151657,True,True
mbpp_python_335,corrupt_full,-5.0625,0.0,40,False,False
mbpp_python_335,clean_no_schema,-6.1875,-0.0791015625,40,False,False
mbpp_python_335,clean_schema_mismatch,-2.625,-0.205078125,40,False,False
mbpp_python_335,clean_no_protocol,-8.25,-0.76953125,40,False,False
apps_python_336,clean_full,0.0,-1.1875,151657,True,True
apps_python_336,corrupt_full,-2.75,0.0,40,False,False
apps_python_336,clean_no_schema,-5.3125,-0.0859375,40,False,False
apps_python_336,clean_schema_mismatch,-6.71875,-0.06787109375,40,False,False
apps_python_336,clean_no_protocol,-11.5625,-0.134765625,40,False,False
codecontests_java_336,clean_full,0.0,-2.046875,151657,True,True
codecontests_java_336,corrupt_full,-2.359375,0.0,40,False,False
codecontests_java_336,clean_no_schema,-4.40625,-0.130859375,40,False,False
codecontests_java_336,clean_schema_mismatch,-9.1875,-0.7265625,1249,False,False
codecontests_java_336,clean_no_protocol,-11.9375,-0.69921875,40,False,False
apps_python_337,clean_full,0.0,-1.1640625,151657,True,True
apps_python_337,corrupt_full,-2.75,0.0,40,False,False
apps_python_337,clean_no_schema,-0.83984375,-0.2041015625,40,False,False
apps_python_337,clean_schema_mismatch,-3.9375,-0.0274658203125,40,False,False
apps_python_337,clean_no_protocol,-5.75,-0.1298828125,40,False,False
codecontests_cpp_337,clean_full,0.0,-2.9375,151657,True,True
codecontests_cpp_337,corrupt_full,-2.84375,0.0,40,False,False
codecontests_cpp_337,clean_no_schema,-1.7890625,-0.06005859375,40,False,False
codecontests_cpp_337,clean_schema_mismatch,-4.09375,-0.08984375,40,False,False
codecontests_cpp_337,clean_no_protocol,-16.75,-0.671875,40,False,False
codecontests_java_337,clean_full,0.0,-2.25,151657,True,True
codecontests_java_337,corrupt_full,-11.1875,0.0,40,False,False
codecontests_java_337,clean_no_schema,-4.34375,-0.1923828125,40,False,False
codecontests_java_337,clean_schema_mismatch,-7.625,-0.1337890625,40,False,False
codecontests_java_337,clean_no_protocol,-14.125,-0.1875,40,False,False
apps_python_338,clean_full,0.0,-2.796875,151657,True,True
apps_python_338,corrupt_full,-3.96875,0.0,40,False,False
apps_python_338,clean_no_schema,-2.8125,-0.07958984375,40,False,False
apps_python_338,clean_schema_mismatch,-4.21875,-0.08740234375,40,False,False
apps_python_338,clean_no_protocol,-11.0625,-0.21875,40,False,False
codecontests_java_338,clean_full,0.0,-3.296875,151657,True,True
codecontests_java_338,corrupt_full,-2.828125,0.0,40,False,False
codecontests_java_338,clean_no_schema,-1.6328125,-0.11767578125,40,False,False
codecontests_java_338,clean_schema_mismatch,-4.15625,-0.06787109375,40,False,False
codecontests_java_338,clean_no_protocol,-8.8125,-0.498046875,40,False,False
apps_python_339,clean_full,0.0,-3.171875,151657,True,True
apps_python_339,corrupt_full,-4.71875,0.0,40,False,False
apps_python_339,clean_no_schema,-4.5625,-0.0400390625,40,False,False
apps_python_339,clean_schema_mismatch,-7.75,-0.045166015625,40,False,False
apps_python_339,clean_no_protocol,-15.375,-0.08251953125,40,False,False
codecontests_cpp_339,clean_full,0.0,-2.8125,151657,True,True
codecontests_cpp_339,corrupt_full,-4.65625,0.0,40,False,False
codecontests_cpp_339,clean_no_schema,-1.4453125,-0.20703125,40,False,False
codecontests_cpp_339,clean_schema_mismatch,-5.46875,-0.12451171875,40,False,False
codecontests_cpp_339,clean_no_protocol,-10.1875,-0.1455078125,40,False,False
codecontests_java_339,clean_full,0.0,-2.6875,151657,True,True
codecontests_java_339,corrupt_full,-5.84375,0.0,40,False,False
codecontests_java_339,clean_no_schema,-5.40625,-0.1591796875,40,False,False
codecontests_java_339,clean_schema_mismatch,-8.3125,-0.21484375,40,False,False
codecontests_java_339,clean_no_protocol,-12.6875,-0.2353515625,40,False,False
apps_python_340,clean_full,0.0,-3.328125,151657,True,True
apps_python_340,corrupt_full,-3.8125,0.0,40,False,False
apps_python_340,clean_no_schema,-2.5,-0.0771484375,40,False,False
apps_python_340,clean_schema_mismatch,-3.421875,-0.0311279296875,40,False,False
apps_python_340,clean_no_protocol,-12.25,-0.35546875,40,False,False
codecontests_cpp_340,clean_full,0.0,-3.203125,151657,True,True
codecontests_cpp_340,corrupt_full,-3.1875,0.0,40,False,False
codecontests_cpp_340,clean_no_schema,-2.46875,-0.10400390625,40,False,False
codecontests_cpp_340,clean_schema_mismatch,-5.46875,-0.1923828125,40,False,False
codecontests_cpp_340,clean_no_protocol,-10.375,-0.55859375,40,False,False
codecontests_java_340,clean_full,0.0,-3.71875,151657,True,True
codecontests_java_340,corrupt_full,-6.03125,0.0,40,False,False
codecontests_java_340,clean_no_schema,-6.8125,-0.255859375,40,False,False
codecontests_java_340,clean_schema_mismatch,-1.1953125,-0.498046875,40,False,False
codecontests_java_340,clean_no_protocol,-18.875,-0.72265625,785,False,False
apps_python_341,clean_full,0.0,-2.3125,151657,True,True
apps_python_341,corrupt_full,-4.75,0.0,40,False,False
apps_python_341,clean_no_schema,-0.96875,-0.451171875,40,False,False
apps_python_341,clean_schema_mismatch,-2.75,-0.08056640625,40,False,False
apps_python_341,clean_no_protocol,-14.25,-0.09912109375,40,False,False
codecontests_cpp_341,clean_full,0.0,-3.40625,151657,True,True
codecontests_cpp_341,corrupt_full,-4.875,0.0,40,False,False
codecontests_cpp_341,clean_no_schema,-0.890625,-0.4765625,40,False,False
codecontests_cpp_341,clean_schema_mismatch,-3.0,-0.0927734375,40,False,False
codecontests_cpp_341,clean_no_protocol,-15.75,-0.244140625,40,False,False
codecontests_java_341,clean_full,0.0,-3.71875,151657,True,True
codecontests_java_341,corrupt_full,-5.3125,0.0,40,False,False
codecontests_java_341,clean_no_schema,-3.40625,-0.052734375,40,False,False
codecontests_java_341,clean_schema_mismatch,-9.125,-0.140625,40,False,False
codecontests_java_341,clean_no_protocol,-15.6875,-0.0654296875,40,False,False
apps_python_342,clean_full,0.0,-2.625,151657,True,True
apps_python_342,corrupt_full,-3.8125,0.0,40,False,False
apps_python_342,clean_no_schema,-0.58203125,-0.5625,40,False,False
apps_python_342,clean_schema_mismatch,-2.71875,-0.06005859375,40,False,False
apps_python_342,clean_no_protocol,-17.625,-0.314453125,40,False,False
codecontests_cpp_342,clean_full,0.0,-2.578125,151657,True,True
codecontests_cpp_342,corrupt_full,-4.0625,0.0,40,False,False
codecontests_cpp_342,clean_no_schema,-4.375,-0.06298828125,40,False,False
codecontests_cpp_342,clean_schema_mismatch,-3.890625,-0.171875,40,False,False
codecontests_cpp_342,clean_no_protocol,-16.25,-0.57421875,40,False,False
codecontests_java_342,clean_full,0.0,-3.046875,151657,True,True
codecontests_java_342,corrupt_full,-7.625,0.0,40,False,False
codecontests_java_342,clean_no_schema,-5.96875,-0.04443359375,40,False,False
codecontests_java_342,clean_schema_mismatch,-4.96875,-0.08447265625,785,False,False
codecontests_java_342,clean_no_protocol,-19.625,-0.44140625,785,False,False
apps_python_343,clean_full,0.0,-4.4375,151657,True,True
apps_python_343,corrupt_full,-3.15625,0.0,40,False,False
apps_python_343,clean_no_schema,-0.26171875,-1.265625,151657,True,True
apps_python_343,clean_schema_mismatch,-5.09375,-0.1669921875,40,False,False
apps_python_343,clean_no_protocol,-15.4375,-1.875,8420,False,False
codecontests_cpp_343,clean_full,0.0,-2.65625,151657,True,True
codecontests_cpp_343,corrupt_full,-1.8671875,0.0,40,False,False
codecontests_cpp_343,clean_no_schema,-0.169921875,-1.03125,151657,True,True
codecontests_cpp_343,clean_schema_mismatch,-3.0,-0.228515625,40,False,False
codecontests_cpp_343,clean_no_protocol,-9.5,-1.3125,40,False,False
codecontests_java_343,clean_full,0.0,-4.75,151657,True,True
codecontests_java_343,corrupt_full,-2.640625,0.0,40,False,False
codecontests_java_343,clean_no_schema,-0.248046875,-1.5703125,151657,True,True
codecontests_java_343,clean_schema_mismatch,-1.09375,-0.306640625,40,False,False
codecontests_java_343,clean_no_protocol,-9.5625,-5.40625,8420,False,False
apps_python_344,clean_full,0.0,-6.34375,151657,True,True
apps_python_344,corrupt_full,-7.375,0.0,40,False,False
apps_python_344,clean_no_schema,-4.5,-0.4453125,40,False,False
apps_python_344,clean_schema_mismatch,-7.0,-0.76171875,40,False,False
apps_python_344,clean_no_protocol,-6.09375,-1.1484375,40,False,False
codecontests_cpp_344,clean_full,0.0,-1.8828125,151657,True,True
codecontests_cpp_344,corrupt_full,-3.625,0.0,40,False,False
codecontests_cpp_344,clean_no_schema,-0.80078125,-0.451171875,40,False,False
codecontests_cpp_344,clean_schema_mismatch,-6.6875,-0.349609375,40,False,False
codecontests_cpp_344,clean_no_protocol,-13.3125,-0.7265625,1067,False,False
codecontests_java_344,clean_full,0.0,-3.296875,151657,True,True
codecontests_java_344,corrupt_full,-7.34375,0.0,40,False,False
codecontests_java_344,clean_no_schema,-7.28125,-0.330078125,785,False,False
codecontests_java_344,clean_schema_mismatch,-10.0,-0.376953125,785,False,False
codecontests_java_344,clean_no_protocol,-15.5,-3.734375,785,False,False
apps_python_345,clean_full,0.0,-1.7734375,151657,True,True
apps_python_345,corrupt_full,-3.6875,0.0,40,False,False
apps_python_345,clean_no_schema,-4.65625,-0.341796875,40,False,False
apps_python_345,clean_schema_mismatch,-3.53125,-0.1357421875,40,False,False
apps_python_345,clean_no_protocol,-12.25,-1.0234375,40,False,False
codecontests_java_345,clean_full,0.0,-2.71875,151657,True,True
codecontests_java_345,corrupt_full,-6.0625,0.0,40,False,False
codecontests_java_345,clean_no_schema,-3.40625,-0.064453125,40,False,False
codecontests_java_345,clean_schema_mismatch,-4.78125,-0.08056640625,40,False,False
codecontests_java_345,clean_no_protocol,-11.0625,-0.1416015625,40,False,False
apps_python_346,clean_full,0.0,-2.265625,151657,True,True
apps_python_346,corrupt_full,-3.46875,0.0,40,False,False
apps_python_346,clean_no_schema,-2.6875,-0.01336669921875,40,False,False
apps_python_346,clean_schema_mismatch,-7.0625,-0.052978515625,40,False,False
apps_python_346,clean_no_protocol,-15.8125,-0.2177734375,40,False,False
codecontests_cpp_346,clean_full,0.0,-3.90625,151657,True,True
codecontests_cpp_346,corrupt_full,-3.515625,0.0,40,False,False
codecontests_cpp_346,clean_no_schema,-4.125,-0.287109375,40,False,False
codecontests_cpp_346,clean_schema_mismatch,-6.15625,-0.23046875,40,False,False
codecontests_cpp_346,clean_no_protocol,-16.125,-0.5234375,40,False,False
codecontests_java_346,clean_full,0.0,-2.953125,151657,True,True
codecontests_java_346,corrupt_full,-6.5,0.0,40,False,False
codecontests_java_346,clean_no_schema,-3.453125,-0.23828125,40,False,False
codecontests_java_346,clean_schema_mismatch,-2.59375,-0.2060546875,40,False,False
codecontests_java_346,clean_no_protocol,-12.625,-0.1357421875,1249,False,False
apps_python_347,clean_full,0.0,-1.4140625,151657,True,True
apps_python_347,corrupt_full,-4.03125,0.0,40,False,False
apps_python_347,clean_no_schema,-1.4765625,-0.27734375,40,False,False
apps_python_347,clean_schema_mismatch,-6.875,-0.032958984375,40,False,False
apps_python_347,clean_no_protocol,-4.90625,-0.341796875,40,False,False
codecontests_cpp_347,clean_full,0.0,-3.015625,151657,True,True
codecontests_cpp_347,corrupt_full,-3.328125,0.0,40,False,False
codecontests_cpp_347,clean_no_schema,-3.109375,-0.028076171875,40,False,False
codecontests_cpp_347,clean_schema_mismatch,-7.3125,-0.169921875,40,False,False
codecontests_cpp_347,clean_no_protocol,-16.75,-0.53515625,40,False,False
codecontests_java_347,clean_full,0.0,-2.65625,151657,True,True
codecontests_java_347,corrupt_full,-7.4375,0.0,40,False,False
codecontests_java_347,clean_no_schema,-4.4375,-0.15234375,40,False,False
codecontests_java_347,clean_schema_mismatch,-1.1015625,-0.33984375,40,False,False
codecontests_java_347,clean_no_protocol,-18.875,-0.01458740234375,40,False,False
apps_python_348,clean_full,0.0,-1.921875,151657,True,True
apps_python_348,corrupt_full,-3.21875,0.0,40,False,False
apps_python_348,clean_no_schema,-2.046875,-0.052001953125,40,False,False
apps_python_348,clean_schema_mismatch,-0.5859375,-0.36328125,40,False,False
apps_python_348,clean_no_protocol,-10.9375,-0.44921875,40,False,False
codecontests_java_348,clean_full,0.0,-3.71875,151657,True,True
codecontests_java_348,corrupt_full,-5.3125,0.0,40,False,False
codecontests_java_348,clean_no_schema,-2.765625,-0.51953125,40,False,False
codecontests_java_348,clean_schema_mismatch,-1.03125,-0.85546875,40,False,False
codecontests_java_348,clean_no_protocol,-7.28125,-0.90625,40,False,False
apps_python_349,clean_full,0.0,-3.875,151657,True,True
apps_python_349,corrupt_full,-3.25,0.0,40,False,False
apps_python_349,clean_no_schema,-0.0595703125,-2.375,151657,True,True
apps_python_349,clean_schema_mismatch,-0.2255859375,-1.296875,151657,True,True
apps_python_349,clean_no_protocol,-9.625,-0.427734375,40,False,False
codecontests_cpp_349,clean_full,0.0,-2.21875,151657,True,True
codecontests_cpp_349,corrupt_full,-2.046875,0.0,40,False,False
codecontests_cpp_349,clean_no_schema,-1.0,-0.23046875,40,False,False
codecontests_cpp_349,clean_schema_mismatch,-9.25,-0.68359375,40,False,False
codecontests_cpp_349,clean_no_protocol,-13.75,-1.2109375,40,False,False
codecontests_java_349,clean_full,0.0,-2.359375,151657,True,True
codecontests_java_349,corrupt_full,-1.921875,0.0,40,False,False
codecontests_java_349,clean_no_schema,-5.46875,-0.333984375,40,False,False
